,time,sd,year,day,decade
5558,1975-06-20,,1975,20,1970
5559,1975-06-21,,1975,21,1970
5560,1975-06-22,,1975,22,1970
5561,1975-06-23,,1975,23,1970
5562,1975-06-24,,1975,24,1970
5563,1975-06-25,,1975,25,1970
5564,1975-06-26,,1975,26,1970
5565,1975-06-27,,1975,27,1970
5566,1975-06-28,,1975,28,1970
5567,1975-06-29,,1975,29,1970
5568,1975-06-30,,1975,30,1970
5569,1975-07-01,,1975,1,1970
5570,1975-07-02,,1975,2,1970
5571,1975-07-03,,1975,3,1970
5572,1975-07-04,,1975,4,1970
5573,1975-07-05,,1975,5,1970
5574,1975-07-06,,1975,6,1970
5575,1975-07-07,,1975,7,1970
5576,1975-07-08,,1975,8,1970
5577,1975-07-09,,1975,9,1970
5578,1975-07-10,,1975,10,1970
5579,1975-07-11,,1975,11,1970
5580,1975-07-12,,1975,12,1970
5581,1975-07-13,,1975,13,1970
5582,1975-07-14,,1975,14,1970
5583,1975-07-15,,1975,15,1970
5584,1975-07-16,,1975,16,1970
5585,1975-07-17,,1975,17,1970
5586,1975-07-18,,1975,18,1970
5587,1975-07-19,,1975,19,1970
5588,1975-07-20,,1975,20,1970
5589,1975-07-21,,1975,21,1970
5590,1975-07-22,,1975,22,1970
5591,1975-07-23,,1975,23,1970
5592,1975-07-24,,1975,24,1970
5593,1975-07-25,,1975,25,1970
5594,1975-07-26,,1975,26,1970
5595,1975-07-27,,1975,27,1970
5596,1975-07-28,,1975,28,1970
5597,1975-07-29,,1975,29,1970
5598,1975-07-30,,1975,30,1970
5599,1975-07-31,,1975,31,1970
5600,1975-08-01,,1975,1,1970
5601,1975-08-02,,1975,2,1970
5602,1975-08-03,,1975,3,1970
5603,1975-08-04,,1975,4,1970
5604,1975-08-05,,1975,5,1970
5605,1975-08-06,,1975,6,1970
5606,1975-08-07,,1975,7,1970
5607,1975-08-08,,1975,8,1970
5608,1975-08-09,,1975,9,1970
5609,1975-08-10,,1975,10,1970
5610,1975-08-11,,1975,11,1970
5611,1975-08-12,,1975,12,1970
5612,1975-08-13,,1975,13,1970
5613,1975-08-14,,1975,14,1970
5614,1975-08-15,,1975,15,1970
5615,1975-08-16,,1975,16,1970
5616,1975-08-17,,1975,17,1970
5617,1975-08-18,,1975,18,1970
5618,1975-08-19,,1975,19,1970
5619,1975-08-20,,1975,20,1970
5620,1975-08-21,,1975,21,1970
5621,1975-08-22,,1975,22,1970
5622,1975-08-23,,1975,23,1970
5623,1975-08-24,,1975,24,1970
5624,1975-08-25,,1975,25,1970
5625,1975-08-26,,1975,26,1970
5626,1975-08-27,,1975,27,1970
5627,1975-08-28,,1975,28,1970
5628,1975-08-29,,1975,29,1970
5629,1975-08-30,,1975,30,1970
5630,1975-08-31,,1975,31,1970
5631,1975-09-01,,1975,1,1970
5632,1975-09-02,,1975,2,1970
5633,1975-09-03,,1975,3,1970
5634,1975-09-04,,1975,4,1970
5635,1975-09-05,,1975,5,1970
5636,1975-09-06,,1975,6,1970
5637,1975-09-07,,1975,7,1970
5638,1975-09-08,,1975,8,1970
5639,1975-09-09,,1975,9,1970
5640,1975-09-10,,1975,10,1970
5641,1975-09-11,,1975,11,1970
5642,1975-09-12,,1975,12,1970
5643,1975-09-13,,1975,13,1970
5644,1975-09-14,,1975,14,1970
5645,1975-09-15,,1975,15,1970
5646,1975-09-16,,1975,16,1970
5647,1975-09-17,,1975,17,1970
5648,1975-09-18,,1975,18,1970
5649,1975-09-19,,1975,19,1970
5650,1975-09-20,,1975,20,1970
5651,1975-09-21,,1975,21,1970
5652,1975-09-22,,1975,22,1970
5653,1975-09-23,,1975,23,1970
5654,1975-09-24,,1975,24,1970
5655,1975-09-25,,1975,25,1970
5656,1975-09-26,,1975,26,1970
5657,1975-09-27,,1975,27,1970
5658,1975-09-28,,1975,28,1970
5659,1975-09-29,,1975,29,1970
5660,1975-09-30,,1975,30,1970
5661,1975-10-01,,1975,1,1970
5662,1975-10-02,,1975,2,1970
5663,1975-10-03,,1975,3,1970
5664,1975-10-04,,1975,4,1970
5665,1975-10-05,,1975,5,1970
5666,1975-10-06,,1975,6,1970
5667,1975-10-07,,1975,7,1970
5668,1975-10-08,,1975,8,1970
5669,1975-10-09,,1975,9,1970
5670,1975-10-10,,1975,10,1970
5671,1975-10-11,,1975,11,1970
5672,1975-10-12,,1975,12,1970
5673,1975-10-13,,1975,13,1970
5674,1975-10-14,,1975,14,1970
5675,1975-10-15,,1975,15,1970
5676,1975-10-16,,1975,16,1970
5677,1975-10-17,,1975,17,1970
5678,1975-10-18,,1975,18,1970
5679,1975-10-19,,1975,19,1970
5680,1975-10-20,,1975,20,1970
5681,1975-10-21,,1975,21,1970
5682,1975-10-22,,1975,22,1970
5683,1975-10-23,,1975,23,1970
5684,1975-10-24,,1975,24,1970
5685,1975-10-25,,1975,25,1970
5686,1975-10-26,,1975,26,1970
5687,1975-10-27,,1975,27,1970
5688,1975-10-28,,1975,28,1970
5689,1975-10-29,,1975,29,1970
5690,1975-10-30,,1975,30,1970
5691,1975-10-31,,1975,31,1970
5692,1975-11-01,,1975,1,1970
5693,1975-11-02,,1975,2,1970
5694,1975-11-03,,1975,3,1970
5695,1975-11-04,,1975,4,1970
5696,1975-11-05,,1975,5,1970
5697,1975-11-06,,1975,6,1970
5698,1975-11-07,,1975,7,1970
5699,1975-11-08,,1975,8,1970
5700,1975-11-09,,1975,9,1970
5701,1975-11-10,,1975,10,1970
5702,1975-11-11,,1975,11,1970
5703,1975-11-12,,1975,12,1970
5704,1975-11-13,,1975,13,1970
5705,1975-11-14,,1975,14,1970
5706,1975-11-15,,1975,15,1970
5707,1975-11-16,,1975,16,1970
5708,1975-11-17,,1975,17,1970
5709,1975-11-18,,1975,18,1970
5710,1975-11-19,,1975,19,1970
5711,1975-11-20,,1975,20,1970
5712,1975-11-21,,1975,21,1970
5713,1975-11-22,,1975,22,1970
5714,1975-11-23,,1975,23,1970
5715,1975-11-24,,1975,24,1970
5716,1975-11-25,,1975,25,1970
5717,1975-11-26,,1975,26,1970
5718,1975-11-27,,1975,27,1970
5719,1975-11-28,,1975,28,1970
5720,1975-11-29,,1975,29,1970
5721,1975-11-30,,1975,30,1970
5722,1975-12-01,,1975,1,1970
5723,1975-12-02,,1975,2,1970
5724,1975-12-03,,1975,3,1970
5725,1975-12-04,,1975,4,1970
5726,1975-12-05,,1975,5,1970
5727,1975-12-06,,1975,6,1970
5728,1975-12-07,,1975,7,1970
5729,1975-12-08,,1975,8,1970
5730,1975-12-09,,1975,9,1970
5731,1975-12-10,,1975,10,1970
5732,1975-12-11,,1975,11,1970
5733,1975-12-12,,1975,12,1970
5734,1975-12-13,,1975,13,1970
5735,1975-12-14,,1975,14,1970
5736,1975-12-15,,1975,15,1970
5737,1975-12-16,,1975,16,1970
5738,1975-12-17,,1975,17,1970
5739,1975-12-18,,1975,18,1970
5740,1975-12-19,,1975,19,1970
5741,1975-12-20,,1975,20,1970
5742,1975-12-21,,1975,21,1970
5743,1975-12-22,,1975,22,1970
5744,1975-12-23,,1975,23,1970
5745,1975-12-24,,1975,24,1970
5746,1975-12-25,,1975,25,1970
5747,1975-12-26,,1975,26,1970
5748,1975-12-27,,1975,27,1970
5749,1975-12-28,,1975,28,1970
5750,1975-12-29,,1975,29,1970
5751,1975-12-30,,1975,30,1970
5752,1975-12-31,,1975,31,1970
5753,1976-01-01,,1976,1,1970
5754,1976-01-02,,1976,2,1970
5755,1976-01-03,,1976,3,1970
5756,1976-01-04,,1976,4,1970
5757,1976-01-05,,1976,5,1970
5758,1976-01-06,,1976,6,1970
5759,1976-01-07,,1976,7,1970
5760,1976-01-08,,1976,8,1970
5761,1976-01-09,,1976,9,1970
5762,1976-01-10,,1976,10,1970
5763,1976-01-11,,1976,11,1970
5764,1976-01-12,,1976,12,1970
5765,1976-01-13,,1976,13,1970
5766,1976-01-14,,1976,14,1970
5767,1976-01-15,,1976,15,1970
5768,1976-01-16,,1976,16,1970
5769,1976-01-17,,1976,17,1970
5770,1976-01-18,,1976,18,1970
5771,1976-01-19,,1976,19,1970
5772,1976-01-20,,1976,20,1970
5773,1976-01-21,,1976,21,1970
5774,1976-01-22,,1976,22,1970
5775,1976-01-23,,1976,23,1970
5776,1976-01-24,,1976,24,1970
5777,1976-01-25,,1976,25,1970
5778,1976-01-26,,1976,26,1970
5779,1976-01-27,,1976,27,1970
5780,1976-01-28,,1976,28,1970
5781,1976-01-29,,1976,29,1970
5782,1976-01-30,,1976,30,1970
5783,1976-01-31,,1976,31,1970
5784,1976-02-01,,1976,1,1970
5785,1976-02-02,,1976,2,1970
5786,1976-02-03,,1976,3,1970
5787,1976-02-04,,1976,4,1970
5788,1976-02-05,,1976,5,1970
5789,1976-02-06,,1976,6,1970
5790,1976-02-07,,1976,7,1970
5791,1976-02-08,,1976,8,1970
5792,1976-02-09,,1976,9,1970
5793,1976-02-10,,1976,10,1970
5794,1976-02-11,,1976,11,1970
5795,1976-02-12,,1976,12,1970
5796,1976-02-13,,1976,13,1970
5797,1976-02-14,,1976,14,1970
5798,1976-02-15,,1976,15,1970
5799,1976-02-16,,1976,16,1970
5800,1976-02-17,,1976,17,1970
5801,1976-02-18,,1976,18,1970
5802,1976-02-19,,1976,19,1970
5803,1976-02-20,,1976,20,1970
5804,1976-02-21,,1976,21,1970
5805,1976-02-22,,1976,22,1970
5806,1976-02-23,,1976,23,1970
5807,1976-02-24,,1976,24,1970
5808,1976-02-25,,1976,25,1970
5809,1976-02-26,,1976,26,1970
5810,1976-02-27,,1976,27,1970
5811,1976-02-28,,1976,28,1970
5812,1976-02-29,,1976,29,1970
5813,1976-03-01,,1976,1,1970
5814,1976-03-02,,1976,2,1970
5815,1976-03-03,,1976,3,1970
5816,1976-03-04,,1976,4,1970
5817,1976-03-05,,1976,5,1970
5818,1976-03-06,,1976,6,1970
5819,1976-03-07,,1976,7,1970
5820,1976-03-08,,1976,8,1970
5821,1976-03-09,,1976,9,1970
5822,1976-03-10,,1976,10,1970
5823,1976-03-11,,1976,11,1970
5824,1976-03-12,,1976,12,1970
5825,1976-03-13,,1976,13,1970
5826,1976-03-14,,1976,14,1970
5827,1976-03-15,,1976,15,1970
5828,1976-03-16,,1976,16,1970
5829,1976-03-17,,1976,17,1970
5830,1976-03-18,,1976,18,1970
5831,1976-03-19,,1976,19,1970
5832,1976-03-20,,1976,20,1970
5833,1976-03-21,,1976,21,1970
5834,1976-03-22,,1976,22,1970
5835,1976-03-23,,1976,23,1970
5836,1976-03-24,,1976,24,1970
5837,1976-03-25,,1976,25,1970
5838,1976-03-26,,1976,26,1970
5839,1976-03-27,,1976,27,1970
5840,1976-03-28,,1976,28,1970
5841,1976-03-29,,1976,29,1970
5842,1976-03-30,,1976,30,1970
5843,1976-03-31,,1976,31,1970
5844,1976-04-01,0.04572079,1976,1,1970
5845,1976-04-02,0.045763064,1976,2,1970
5846,1976-04-03,0.04587846,1976,3,1970
5847,1976-04-04,0.04594932,1976,4,1970
5848,1976-04-05,0.046077896,1976,5,1970
5849,1976-04-06,0.046171293,1976,6,1970
5850,1976-04-07,0.0462762,1976,7,1970
5851,1976-04-08,0.04640919,1976,8,1970
5852,1976-04-09,0.04642135,1976,9,1970
5853,1976-04-10,0.046458896,1976,10,1970
5854,1976-04-11,0.046399835,1976,11,1970
5855,1976-04-12,0.04635647,1976,12,1970
5856,1976-04-13,0.046339113,1976,13,1970
5857,1976-04-14,0.046428103,1976,14,1970
5858,1976-04-15,0.046617508,1976,15,1970
5859,1976-04-16,0.046668958,1976,16,1970
5860,1976-04-17,0.046623867,1976,17,1970
5861,1976-04-18,0.046521842,1976,18,1970
5862,1976-04-19,0.04640007,1976,19,1970
5863,1976-04-20,0.046228092,1976,20,1970
5864,1976-04-21,0.046131104,1976,21,1970
5865,1976-04-22,0.046015006,1976,22,1970
5866,1976-04-23,0.045898587,1976,23,1970
5867,1976-04-24,0.045767386,1976,24,1970
5868,1976-04-25,0.04563315,1976,25,1970
5869,1976-04-26,0.045600254,1976,26,1970
5870,1976-04-27,0.045344938,1976,27,1970
5871,1976-04-28,0.044355337,1976,28,1970
5872,1976-04-29,0.042948294,1976,29,1970
5873,1976-04-30,0.041465923,1976,30,1970
5874,1976-05-01,,1976,1,1970
5875,1976-05-02,,1976,2,1970
5876,1976-05-03,,1976,3,1970
5877,1976-05-04,,1976,4,1970
5878,1976-05-05,,1976,5,1970
5879,1976-05-06,,1976,6,1970
5880,1976-05-07,,1976,7,1970
5881,1976-05-08,,1976,8,1970
5882,1976-05-09,,1976,9,1970
5883,1976-05-10,,1976,10,1970
5884,1976-05-11,,1976,11,1970
5885,1976-05-12,,1976,12,1970
5886,1976-05-13,,1976,13,1970
5887,1976-05-14,,1976,14,1970
5888,1976-05-15,,1976,15,1970
5889,1976-05-16,,1976,16,1970
5890,1976-05-17,,1976,17,1970
5891,1976-05-18,,1976,18,1970
5892,1976-05-19,,1976,19,1970
5893,1976-05-20,,1976,20,1970
5894,1976-05-21,,1976,21,1970
5895,1976-05-22,,1976,22,1970
5896,1976-05-23,,1976,23,1970
5897,1976-05-24,,1976,24,1970
5898,1976-05-25,,1976,25,1970
5899,1976-05-26,,1976,26,1970
5900,1976-05-27,,1976,27,1970
5901,1976-05-28,,1976,28,1970
5902,1976-05-29,,1976,29,1970
5903,1976-05-30,,1976,30,1970
5904,1976-05-31,,1976,31,1970
5905,1976-06-01,,1976,1,1970
5906,1976-06-02,,1976,2,1970
5907,1976-06-03,,1976,3,1970
5908,1976-06-04,,1976,4,1970
5909,1976-06-05,,1976,5,1970
5910,1976-06-06,,1976,6,1970
5911,1976-06-07,,1976,7,1970
5912,1976-06-08,,1976,8,1970
5913,1976-06-09,,1976,9,1970
5914,1976-06-10,,1976,10,1970
5915,1976-06-11,,1976,11,1970
5916,1976-06-12,,1976,12,1970
5917,1976-06-13,,1976,13,1970
5918,1976-06-14,,1976,14,1970
5919,1976-06-15,,1976,15,1970
5920,1976-06-16,,1976,16,1970
5921,1976-06-17,,1976,17,1970
5922,1976-06-18,,1976,18,1970
5923,1976-06-19,,1976,19,1970
5924,1976-06-20,,1976,20,1970
5925,1976-06-21,,1976,21,1970
5926,1976-06-22,,1976,22,1970
5927,1976-06-23,,1976,23,1970
5928,1976-06-24,,1976,24,1970
5929,1976-06-25,,1976,25,1970
5930,1976-06-26,,1976,26,1970
5931,1976-06-27,,1976,27,1970
5932,1976-06-28,,1976,28,1970
5933,1976-06-29,,1976,29,1970
5934,1976-06-30,,1976,30,1970
5935,1976-07-01,,1976,1,1970
5936,1976-07-02,,1976,2,1970
5937,1976-07-03,,1976,3,1970
5938,1976-07-04,,1976,4,1970
5939,1976-07-05,,1976,5,1970
5940,1976-07-06,,1976,6,1970
5941,1976-07-07,,1976,7,1970
5942,1976-07-08,,1976,8,1970
5943,1976-07-09,,1976,9,1970
5944,1976-07-10,,1976,10,1970
5945,1976-07-11,,1976,11,1970
5946,1976-07-12,,1976,12,1970
5947,1976-07-13,,1976,13,1970
5948,1976-07-14,,1976,14,1970
5949,1976-07-15,,1976,15,1970
5950,1976-07-16,,1976,16,1970
5951,1976-07-17,,1976,17,1970
5952,1976-07-18,,1976,18,1970
5953,1976-07-19,,1976,19,1970
5954,1976-07-20,,1976,20,1970
5955,1976-07-21,,1976,21,1970
5956,1976-07-22,,1976,22,1970
5957,1976-07-23,,1976,23,1970
5958,1976-07-24,,1976,24,1970
5959,1976-07-25,,1976,25,1970
5960,1976-07-26,,1976,26,1970
5961,1976-07-27,,1976,27,1970
5962,1976-07-28,,1976,28,1970
5963,1976-07-29,,1976,29,1970
5964,1976-07-30,,1976,30,1970
5965,1976-07-31,,1976,31,1970
5966,1976-08-01,,1976,1,1970
5967,1976-08-02,,1976,2,1970
5968,1976-08-03,,1976,3,1970
5969,1976-08-04,,1976,4,1970
5970,1976-08-05,,1976,5,1970
5971,1976-08-06,,1976,6,1970
5972,1976-08-07,,1976,7,1970
5973,1976-08-08,,1976,8,1970
5974,1976-08-09,,1976,9,1970
5975,1976-08-10,,1976,10,1970
5976,1976-08-11,,1976,11,1970
5977,1976-08-12,,1976,12,1970
5978,1976-08-13,,1976,13,1970
5979,1976-08-14,,1976,14,1970
5980,1976-08-15,,1976,15,1970
5981,1976-08-16,,1976,16,1970
5982,1976-08-17,,1976,17,1970
5983,1976-08-18,,1976,18,1970
5984,1976-08-19,,1976,19,1970
5985,1976-08-20,,1976,20,1970
5986,1976-08-21,,1976,21,1970
5987,1976-08-22,,1976,22,1970
5988,1976-08-23,,1976,23,1970
5989,1976-08-24,,1976,24,1970
5990,1976-08-25,,1976,25,1970
5991,1976-08-26,,1976,26,1970
5992,1976-08-27,,1976,27,1970
5993,1976-08-28,,1976,28,1970
5994,1976-08-29,,1976,29,1970
5995,1976-08-30,,1976,30,1970
5996,1976-08-31,,1976,31,1970
5997,1976-09-01,,1976,1,1970
5998,1976-09-02,,1976,2,1970
5999,1976-09-03,,1976,3,1970
6000,1976-09-04,,1976,4,1970
6001,1976-09-05,,1976,5,1970
6002,1976-09-06,,1976,6,1970
6003,1976-09-07,,1976,7,1970
6004,1976-09-08,,1976,8,1970
6005,1976-09-09,,1976,9,1970
6006,1976-09-10,,1976,10,1970
6007,1976-09-11,,1976,11,1970
6008,1976-09-12,,1976,12,1970
6009,1976-09-13,,1976,13,1970
6010,1976-09-14,,1976,14,1970
6011,1976-09-15,,1976,15,1970
6012,1976-09-16,,1976,16,1970
6013,1976-09-17,,1976,17,1970
6014,1976-09-18,,1976,18,1970
6015,1976-09-19,,1976,19,1970
6016,1976-09-20,,1976,20,1970
6017,1976-09-21,,1976,21,1970
6018,1976-09-22,,1976,22,1970
6019,1976-09-23,,1976,23,1970
6020,1976-09-24,,1976,24,1970
6021,1976-09-25,,1976,25,1970
6022,1976-09-26,,1976,26,1970
6023,1976-09-27,,1976,27,1970
6024,1976-09-28,,1976,28,1970
6025,1976-09-29,,1976,29,1970
6026,1976-09-30,,1976,30,1970
6027,1976-10-01,,1976,1,1970
6028,1976-10-02,,1976,2,1970
6029,1976-10-03,,1976,3,1970
6030,1976-10-04,,1976,4,1970
6031,1976-10-05,,1976,5,1970
6032,1976-10-06,,1976,6,1970
6033,1976-10-07,,1976,7,1970
6034,1976-10-08,,1976,8,1970
6035,1976-10-09,,1976,9,1970
6036,1976-10-10,,1976,10,1970
6037,1976-10-11,,1976,11,1970
6038,1976-10-12,,1976,12,1970
6039,1976-10-13,,1976,13,1970
6040,1976-10-14,,1976,14,1970
6041,1976-10-15,,1976,15,1970
6042,1976-10-16,,1976,16,1970
6043,1976-10-17,,1976,17,1970
6044,1976-10-18,,1976,18,1970
6045,1976-10-19,,1976,19,1970
6046,1976-10-20,,1976,20,1970
6047,1976-10-21,,1976,21,1970
6048,1976-10-22,,1976,22,1970
6049,1976-10-23,,1976,23,1970
6050,1976-10-24,,1976,24,1970
6051,1976-10-25,,1976,25,1970
6052,1976-10-26,,1976,26,1970
6053,1976-10-27,,1976,27,1970
6054,1976-10-28,,1976,28,1970
6055,1976-10-29,,1976,29,1970
6056,1976-10-30,,1976,30,1970
6057,1976-10-31,,1976,31,1970
6058,1976-11-01,,1976,1,1970
6059,1976-11-02,,1976,2,1970
6060,1976-11-03,,1976,3,1970
6061,1976-11-04,,1976,4,1970
6062,1976-11-05,,1976,5,1970
6063,1976-11-06,,1976,6,1970
6064,1976-11-07,,1976,7,1970
6065,1976-11-08,,1976,8,1970
6066,1976-11-09,,1976,9,1970
6067,1976-11-10,,1976,10,1970
6068,1976-11-11,,1976,11,1970
6069,1976-11-12,,1976,12,1970
6070,1976-11-13,,1976,13,1970
6071,1976-11-14,,1976,14,1970
6072,1976-11-15,,1976,15,1970
6073,1976-11-16,,1976,16,1970
6074,1976-11-17,,1976,17,1970
6075,1976-11-18,,1976,18,1970
6076,1976-11-19,,1976,19,1970
6077,1976-11-20,,1976,20,1970
6078,1976-11-21,,1976,21,1970
6079,1976-11-22,,1976,22,1970
6080,1976-11-23,,1976,23,1970
6081,1976-11-24,,1976,24,1970
6082,1976-11-25,,1976,25,1970
6083,1976-11-26,,1976,26,1970
6084,1976-11-27,,1976,27,1970
6085,1976-11-28,,1976,28,1970
6086,1976-11-29,,1976,29,1970
6087,1976-11-30,,1976,30,1970
6088,1976-12-01,,1976,1,1970
6089,1976-12-02,,1976,2,1970
6090,1976-12-03,,1976,3,1970
6091,1976-12-04,,1976,4,1970
6092,1976-12-05,,1976,5,1970
6093,1976-12-06,,1976,6,1970
6094,1976-12-07,,1976,7,1970
6095,1976-12-08,,1976,8,1970
6096,1976-12-09,,1976,9,1970
6097,1976-12-10,,1976,10,1970
6098,1976-12-11,,1976,11,1970
6099,1976-12-12,,1976,12,1970
6100,1976-12-13,,1976,13,1970
6101,1976-12-14,,1976,14,1970
6102,1976-12-15,,1976,15,1970
6103,1976-12-16,,1976,16,1970
6104,1976-12-17,,1976,17,1970
6105,1976-12-18,,1976,18,1970
6106,1976-12-19,,1976,19,1970
6107,1976-12-20,,1976,20,1970
6108,1976-12-21,,1976,21,1970
6109,1976-12-22,,1976,22,1970
6110,1976-12-23,,1976,23,1970
6111,1976-12-24,,1976,24,1970
6112,1976-12-25,,1976,25,1970
6113,1976-12-26,,1976,26,1970
6114,1976-12-27,,1976,27,1970
6115,1976-12-28,,1976,28,1970
6116,1976-12-29,,1976,29,1970
6117,1976-12-30,,1976,30,1970
6118,1976-12-31,,1976,31,1970
6119,1977-01-01,,1977,1,1970
6120,1977-01-02,,1977,2,1970
6121,1977-01-03,,1977,3,1970
6122,1977-01-04,,1977,4,1970
6123,1977-01-05,,1977,5,1970
6124,1977-01-06,,1977,6,1970
6125,1977-01-07,,1977,7,1970
6126,1977-01-08,,1977,8,1970
6127,1977-01-09,,1977,9,1970
6128,1977-01-10,,1977,10,1970
6129,1977-01-11,,1977,11,1970
6130,1977-01-12,,1977,12,1970
6131,1977-01-13,,1977,13,1970
6132,1977-01-14,,1977,14,1970
6133,1977-01-15,,1977,15,1970
6134,1977-01-16,,1977,16,1970
6135,1977-01-17,,1977,17,1970
6136,1977-01-18,,1977,18,1970
6137,1977-01-19,,1977,19,1970
6138,1977-01-20,,1977,20,1970
6139,1977-01-21,,1977,21,1970
6140,1977-01-22,,1977,22,1970
6141,1977-01-23,,1977,23,1970
6142,1977-01-24,,1977,24,1970
6143,1977-01-25,,1977,25,1970
6144,1977-01-26,,1977,26,1970
6145,1977-01-27,,1977,27,1970
6146,1977-01-28,,1977,28,1970
6147,1977-01-29,,1977,29,1970
6148,1977-01-30,,1977,30,1970
6149,1977-01-31,,1977,31,1970
6150,1977-02-01,,1977,1,1970
6151,1977-02-02,,1977,2,1970
6152,1977-02-03,,1977,3,1970
6153,1977-02-04,,1977,4,1970
6154,1977-02-05,,1977,5,1970
6155,1977-02-06,,1977,6,1970
6156,1977-02-07,,1977,7,1970
6157,1977-02-08,,1977,8,1970
6158,1977-02-09,,1977,9,1970
6159,1977-02-10,,1977,10,1970
6160,1977-02-11,,1977,11,1970
6161,1977-02-12,,1977,12,1970
6162,1977-02-13,,1977,13,1970
6163,1977-02-14,,1977,14,1970
6164,1977-02-15,,1977,15,1970
6165,1977-02-16,,1977,16,1970
6166,1977-02-17,,1977,17,1970
6167,1977-02-18,,1977,18,1970
6168,1977-02-19,,1977,19,1970
6169,1977-02-20,,1977,20,1970
6170,1977-02-21,,1977,21,1970
6171,1977-02-22,,1977,22,1970
6172,1977-02-23,,1977,23,1970
6173,1977-02-24,,1977,24,1970
6174,1977-02-25,,1977,25,1970
6175,1977-02-26,,1977,26,1970
6176,1977-02-27,,1977,27,1970
6177,1977-02-28,,1977,28,1970
6178,1977-03-01,,1977,1,1970
6179,1977-03-02,,1977,2,1970
6180,1977-03-03,,1977,3,1970
6181,1977-03-04,,1977,4,1970
6182,1977-03-05,,1977,5,1970
6183,1977-03-06,,1977,6,1970
6184,1977-03-07,,1977,7,1970
6185,1977-03-08,,1977,8,1970
6186,1977-03-09,,1977,9,1970
6187,1977-03-10,,1977,10,1970
6188,1977-03-11,,1977,11,1970
6189,1977-03-12,,1977,12,1970
6190,1977-03-13,,1977,13,1970
6191,1977-03-14,,1977,14,1970
6192,1977-03-15,,1977,15,1970
6193,1977-03-16,,1977,16,1970
6194,1977-03-17,,1977,17,1970
6195,1977-03-18,,1977,18,1970
6196,1977-03-19,,1977,19,1970
6197,1977-03-20,,1977,20,1970
6198,1977-03-21,,1977,21,1970
6199,1977-03-22,,1977,22,1970
6200,1977-03-23,,1977,23,1970
6201,1977-03-24,,1977,24,1970
6202,1977-03-25,,1977,25,1970
6203,1977-03-26,,1977,26,1970
6204,1977-03-27,,1977,27,1970
6205,1977-03-28,,1977,28,1970
6206,1977-03-29,,1977,29,1970
6207,1977-03-30,,1977,30,1970
6208,1977-03-31,,1977,31,1970
6209,1977-04-01,0.04852969,1977,1,1970
6210,1977-04-02,0.04897405,1977,2,1970
6211,1977-04-03,0.04957475,1977,3,1970
6212,1977-04-04,0.04983251,1977,4,1970
6213,1977-04-05,0.050103635,1977,5,1970
6214,1977-04-06,0.05012521,1977,6,1970
6215,1977-04-07,0.04991007,1977,7,1970
6216,1977-04-08,0.049928207,1977,8,1970
6217,1977-04-09,0.050015867,1977,9,1970
6218,1977-04-10,0.050227445,1977,10,1970
6219,1977-04-11,0.050490957,1977,11,1970
6220,1977-04-12,0.05076338,1977,12,1970
6221,1977-04-13,0.05084524,1977,13,1970
6222,1977-04-14,0.050903697,1977,14,1970
6223,1977-04-15,0.050997958,1977,15,1970
6224,1977-04-16,0.050809275,1977,16,1970
6225,1977-04-17,0.050866365,1977,17,1970
6226,1977-04-18,0.05098326,1977,18,1970
6227,1977-04-19,0.051057335,1977,19,1970
6228,1977-04-20,0.05104391,1977,20,1970
6229,1977-04-21,0.05088539,1977,21,1970
6230,1977-04-22,0.050316196,1977,22,1970
6231,1977-04-23,0.04950137,1977,23,1970
6232,1977-04-24,0.04856382,1977,24,1970
6233,1977-04-25,0.047389228,1977,25,1970
6234,1977-04-26,0.046608344,1977,26,1970
6235,1977-04-27,0.046628684,1977,27,1970
6236,1977-04-28,0.04673161,1977,28,1970
6237,1977-04-29,0.046640575,1977,29,1970
6238,1977-04-30,0.046554666,1977,30,1970
6239,1977-05-01,,1977,1,1970
6240,1977-05-02,,1977,2,1970
6241,1977-05-03,,1977,3,1970
6242,1977-05-04,,1977,4,1970
6243,1977-05-05,,1977,5,1970
6244,1977-05-06,,1977,6,1970
6245,1977-05-07,,1977,7,1970
6246,1977-05-08,,1977,8,1970
6247,1977-05-09,,1977,9,1970
6248,1977-05-10,,1977,10,1970
6249,1977-05-11,,1977,11,1970
6250,1977-05-12,,1977,12,1970
6251,1977-05-13,,1977,13,1970
6252,1977-05-14,,1977,14,1970
6253,1977-05-15,,1977,15,1970
6254,1977-05-16,,1977,16,1970
6255,1977-05-17,,1977,17,1970
6256,1977-05-18,,1977,18,1970
6257,1977-05-19,,1977,19,1970
6258,1977-05-20,,1977,20,1970
6259,1977-05-21,,1977,21,1970
6260,1977-05-22,,1977,22,1970
6261,1977-05-23,,1977,23,1970
6262,1977-05-24,,1977,24,1970
6263,1977-05-25,,1977,25,1970
6264,1977-05-26,,1977,26,1970
6265,1977-05-27,,1977,27,1970
6266,1977-05-28,,1977,28,1970
6267,1977-05-29,,1977,29,1970
6268,1977-05-30,,1977,30,1970
6269,1977-05-31,,1977,31,1970
6270,1977-06-01,,1977,1,1970
6271,1977-06-02,,1977,2,1970
6272,1977-06-03,,1977,3,1970
6273,1977-06-04,,1977,4,1970
6274,1977-06-05,,1977,5,1970
6275,1977-06-06,,1977,6,1970
6276,1977-06-07,,1977,7,1970
6277,1977-06-08,,1977,8,1970
