time,longitude,latitude,u10
1980-01-17 13:00:00,212.0,64.75,1.9641791738893417
1980-01-17 14:00:00,212.0,64.75,2.5149156585190884
1980-01-17 15:00:00,212.0,64.75,2.596219462928401
1980-01-17 16:00:00,212.0,64.75,2.3668265862021265
1980-01-17 17:00:00,212.0,64.75,1.7512406385316188
1980-01-17 18:00:00,212.0,64.75,0.9672396674418211
1980-01-17 19:00:00,212.0,64.75,0.49199957262072047
1980-01-17 20:00:00,212.0,64.75,-0.6394783720755433
1980-01-17 21:00:00,212.0,64.75,-1.0392220770879956
1980-01-17 22:00:00,212.0,64.75,-0.8069254930613887
1980-01-17 23:00:00,212.0,64.75,-1.0392220770879956
1980-01-18 00:00:00,212.0,64.75,-0.9395281264432436
1980-01-18 01:00:00,212.0,64.75,-1.4718744648375508
1980-01-18 02:00:00,212.0,64.75,-2.087460412508059
1980-01-18 03:00:00,212.0,64.75,-2.235549484825021
1980-01-18 04:00:00,212.0,64.75,-2.4184830447459738
1980-01-18 05:00:00,212.0,64.75,-2.404932410677755
1980-01-18 06:00:00,212.0,64.75,-2.587865970598708
1980-01-18 07:00:00,212.0,64.75,-3.007935626713489
1980-01-18 08:00:00,212.0,64.75,-3.5383461602409074
1980-01-18 09:00:00,212.0,64.75,-4.302989082661822
1980-01-18 10:00:00,212.0,64.75,-5.08021473671751
1980-01-18 11:00:00,212.0,64.75,-5.686121660053576
1980-01-18 12:00:00,212.0,64.75,-5.980363999820612
1980-01-18 13:00:00,212.0,64.75,-6.796305751214069
1980-01-18 14:00:00,212.0,64.75,-7.335427406642485
1980-01-18 15:00:00,212.0,64.75,-7.267674236301391
1980-01-18 16:00:00,212.0,64.75,-6.5436832160851335
1980-01-18 17:00:00,212.0,64.75,-6.548522728252355
1980-01-18 18:00:00,212.0,64.75,-6.082961657765697
1980-01-18 19:00:00,212.0,64.75,-5.599010441043599
1980-01-18 20:00:00,212.0,64.75,-5.422852198156756
1980-01-18 21:00:00,212.0,64.75,-5.300896491542787
1980-01-18 22:00:00,212.0,64.75,-5.222496394433807
1980-01-18 23:00:00,212.0,64.75,-5.354131125382217
1980-01-19 00:00:00,212.0,64.75,-5.671603123551914
1980-01-19 01:00:00,212.0,64.75,-5.515770831767398
1980-01-19 02:00:00,212.0,64.75,-5.565133855873052
1980-01-19 03:00:00,212.0,64.75,-5.648373465149253
1980-01-19 04:00:00,212.0,64.75,-5.538032587736614
1980-01-19 05:00:00,212.0,64.75,-5.492541173364738
1980-01-19 06:00:00,212.0,64.75,-5.704511806289016
1980-01-19 07:00:00,212.0,64.75,-5.872926829708306
1980-01-19 08:00:00,212.0,64.75,-6.0326307312265985
1980-01-19 09:00:00,212.0,64.75,-5.9406800000494
1980-01-19 10:00:00,212.0,64.75,-5.176037077628486
1980-01-19 11:00:00,212.0,64.75,-4.754999519080261
1980-01-19 12:00:00,212.0,64.75,-4.872115713527008
1980-01-19 13:00:00,212.0,64.75,-4.981488688506202
1980-01-19 14:00:00,212.0,64.75,-4.876955225694229
1980-01-19 15:00:00,212.0,64.75,-5.238950735802359
1980-01-19 16:00:00,212.0,64.75,-5.39381512515343
1980-01-19 17:00:00,212.0,64.75,-4.867276201359788
1980-01-19 18:00:00,212.0,64.75,-5.277666833140126
1980-01-19 19:00:00,212.0,64.75,-5.934872585448735
1980-01-19 20:00:00,212.0,64.75,-5.851632976172533
1980-01-19 21:00:00,212.0,64.75,-5.741292098759896
1980-01-19 22:00:00,212.0,64.75,-5.511899222033621
1980-01-19 23:00:00,212.0,64.75,-5.311543418310674
