Time,precip_mm_ERA5_4km,CORDOVA AIRPORT,month
1972-01-11,0.000,0.000,Jan
1972-01-12,0.183,0.000,Jan
1972-01-13,0.587,0.254,Jan
1972-01-14,0.864,11.938,Jan
1972-01-15,0.000,6.350,Jan
1972-01-16,0.009,0.254,Jan
1972-01-17,0.000,0.000,Jan
1972-01-18,0.000,0.000,Jan
1972-01-19,0.000,0.000,Jan
1972-01-20,0.000,0.000,Jan
1972-01-21,0.000,0.000,Jan
1972-01-22,0.781,0.000,Jan
1972-01-23,0.000,0.000,Jan
1972-01-24,0.000,0.000,Jan
1972-01-25,0.364,0.000,Jan
1972-01-26,0.004,0.000,Jan
1972-01-27,0.002,0.000,Jan
1972-01-28,16.373,26.670,Jan
1972-01-29,0.716,10.922,Jan
1972-01-30,0.154,0.000,Jan
1972-01-31,7.167,8.636,Jan
1972-02-01,16.601,28.702,Feb
1972-02-02,7.103,5.842,Feb
1972-02-03,0.895,0.000,Feb
1972-02-04,0.000,0.000,Feb
1972-02-05,0.824,0.000,Feb
1972-02-06,0.063,0.000,Feb
1972-02-07,0.149,2.032,Feb
1972-02-08,13.174,11.430,Feb
1972-02-09,9.792,12.954,Feb
1972-02-10,8.439,0.508,Feb
1972-02-11,0.085,0.254,Feb
1972-02-12,2.652,2.032,Feb
1972-02-13,5.674,6.858,Feb
1972-02-14,0.610,0.254,Feb
1972-02-15,0.104,9.398,Feb
1972-02-16,0.013,0.254,Feb
1972-02-17,2.581,0.000,Feb
1972-02-18,0.000,0.000,Feb
1972-02-19,0.000,0.000,Feb
1972-02-20,0.000,0.000,Feb
1972-02-21,0.000,0.000,Feb
1972-02-22,0.000,0.000,Feb
1972-02-23,0.000,0.000,Feb
1972-02-24,0.000,0.000,Feb
1972-02-25,0.000,0.000,Feb
1972-02-26,0.009,0.000,Feb
1972-02-27,0.284,0.000,Feb
1972-02-28,0.001,0.000,Feb
1972-02-29,1.037,0.254,Feb
1972-03-01,0.275,0.000,Mar
1972-03-02,0.001,0.254,Mar
1972-03-03,0.475,0.254,Mar
1972-03-04,0.286,0.000,Mar
1972-03-05,0.000,0.000,Mar
1972-03-06,0.000,0.000,Mar
1972-03-07,0.000,0.000,Mar
1972-03-08,0.158,0.000,Mar
1972-03-09,0.000,0.000,Mar
1972-03-10,4.193,25.400,Mar
1972-03-11,0.210,17.526,Mar
1972-03-12,20.697,28.956,Mar
1972-03-13,11.197,32.766,Mar
1972-03-14,1.295,8.890,Mar
1972-03-15,4.844,21.590,Mar
1972-03-16,14.762,17.018,Mar
1972-03-17,0.007,0.254,Mar
1972-03-18,14.908,1.778,Mar
1972-03-19,9.862,22.098,Mar
1972-03-20,5.273,17.526,Mar
1972-03-21,33.236,6.858,Mar
1972-03-22,0.017,0.254,Mar
1972-03-23,2.785,5.588,Mar
1972-03-24,1.527,0.762,Mar
1972-03-25,17.399,15.240,Mar
1972-03-26,5.321,8.636,Mar
1972-03-27,20.278,17.526,Mar
1972-03-28,2.813,15.748,Mar
1972-03-29,1.141,9.398,Mar
1972-03-30,0.000,0.000,Mar
1972-03-31,0.000,0.000,Mar
1972-04-01,0.000,0.000,Apr
1972-04-02,2.102,0.254,Apr
1972-04-03,3.866,5.334,Apr
1972-04-04,1.500,2.286,Apr
1972-04-05,0.004,0.000,Apr
1972-04-06,2.206,0.000,Apr
1972-04-07,0.039,0.000,Apr
1972-04-08,0.572,0.000,Apr
1972-04-09,8.909,5.842,Apr
1972-04-10,4.438,2.540,Apr
1972-04-11,0.899,0.000,Apr
1972-04-12,39.272,25.146,Apr
1972-04-13,4.293,0.762,Apr
1972-04-14,0.331,0.254,Apr
1972-04-15,0.001,0.000,Apr
1972-04-16,0.569,0.254,Apr
1972-04-17,32.148,28.956,Apr
1972-04-18,13.949,16.510,Apr
1972-04-19,0.800,2.794,Apr
1972-04-20,0.000,0.000,Apr
1972-04-21,0.000,0.000,Apr
1972-04-22,0.000,0.000,Apr
1972-04-23,0.000,0.000,Apr
1972-04-24,9.462,18.288,Apr
1972-04-25,7.928,8.128,Apr
1972-04-26,1.666,0.254,Apr
1972-04-27,0.009,0.000,Apr
1972-04-28,0.000,0.000,Apr
1972-04-29,0.000,0.000,Apr
1972-04-30,0.000,0.000,Apr
1972-05-01,0.000,0.000,May
1972-05-02,0.112,0.000,May
1972-05-03,10.556,8.636,May
1972-05-04,9.351,27.432,May
1972-05-05,0.000,0.000,May
1972-05-06,0.099,0.000,May
1972-05-07,0.076,0.000,May
1972-05-08,0.000,0.000,May
1972-05-09,0.000,0.000,May
1972-05-10,2.046,3.810,May
1972-05-11,0.036,0.254,May
1972-05-12,1.066,0.000,May
1972-05-13,0.117,0.000,May
1972-05-14,1.004,0.254,May
1972-05-15,2.478,2.032,May
1972-05-16,0.036,0.000,May
1972-05-17,2.013,0.762,May
1972-05-18,34.318,27.432,May
1972-05-19,9.192,32.766,May
1972-05-20,12.562,12.954,May
1972-05-21,0.027,0.254,May
1972-05-22,0.000,0.000,May
1972-05-23,0.653,0.000,May
1972-05-24,7.585,0.508,May
1972-05-25,8.933,5.334,May
1972-05-26,7.800,3.810,May
1972-05-27,1.557,0.254,May
1972-05-28,0.024,1.270,May
1972-05-29,0.002,0.000,May
1972-05-30,15.148,10.414,May
1972-05-31,0.117,1.270,May
1972-06-01,0.122,1.016,Jun
1972-06-02,4.261,20.828,Jun
1972-06-03,15.756,0.508,Jun
1972-06-04,14.143,3.302,Jun
1972-06-05,7.307,3.048,Jun
1972-06-06,1.591,0.254,Jun
1972-06-07,0.000,0.000,Jun
1972-06-08,0.000,0.254,Jun
1972-06-09,12.371,0.254,Jun
1972-06-10,0.001,0.254,Jun
1972-06-11,0.208,0.254,Jun
1972-06-12,0.665,0.508,Jun
1972-06-13,0.855,2.794,Jun
1972-06-14,0.052,0.000,Jun
1972-06-15,0.005,0.254,Jun
1972-06-16,0.404,9.398,Jun
1972-06-17,1.455,6.858,Jun
1972-06-18,3.266,0.254,Jun
1972-06-19,0.000,0.000,Jun
1972-06-20,0.000,0.254,Jun
1972-06-21,3.068,2.286,Jun
1972-06-22,0.016,0.254,Jun
1972-06-23,9.492,7.366,Jun
1972-06-24,3.978,4.064,Jun
1972-06-25,0.001,1.524,Jun
1972-06-26,0.893,0.254,Jun
1972-06-27,2.081,1.016,Jun
1972-06-28,4.183,18.796,Jun
1972-06-29,6.571,6.858,Jun
1972-06-30,3.772,0.508,Jun
1972-07-01,0.014,0.254,Jul
1972-07-02,0.010,0.000,Jul
1972-07-03,0.000,0.000,Jul
1972-07-04,0.000,0.000,Jul
1972-07-05,0.000,0.000,Jul
1972-07-06,0.000,0.000,Jul
1972-07-07,0.013,0.000,Jul
1972-07-08,0.130,0.000,Jul
1972-07-09,0.092,0.508,Jul
1972-07-10,0.001,1.524,Jul
1972-07-11,0.000,0.000,Jul
1972-07-12,0.000,0.000,Jul
1972-07-13,3.032,3.556,Jul
1972-07-14,10.610,6.858,Jul
1972-07-15,2.079,8.636,Jul
1972-07-16,10.546,1.016,Jul
1972-07-17,0.000,0.254,Jul
1972-07-18,0.244,1.016,Jul
1972-07-19,0.001,0.254,Jul
1972-07-20,0.001,0.000,Jul
1972-07-21,0.000,0.000,Jul
1972-07-22,0.006,0.000,Jul
1972-07-23,0.000,0.000,Jul
1972-07-24,0.000,0.000,Jul
1972-07-25,0.000,0.000,Jul
1972-07-26,0.160,1.778,Jul
1972-07-27,22.091,7.620,Jul
1972-07-28,10.940,6.350,Jul
1972-07-29,0.000,2.540,Jul
1972-07-30,0.000,1.778,Jul
1972-07-31,0.010,0.254,Jul
1972-08-01,0.377,0.254,Aug
1972-08-02,1.997,3.048,Aug
1972-08-03,2.120,2.032,Aug
1972-08-04,13.430,24.892,Aug
1972-08-05,18.143,12.192,Aug
1972-08-06,10.324,16.256,Aug
1972-08-07,0.690,3.302,Aug
1972-08-08,0.000,0.254,Aug
1972-08-09,0.113,0.254,Aug
1972-08-10,0.112,1.016,Aug
1972-08-11,0.046,0.254,Aug
1972-08-12,3.678,8.382,Aug
1972-08-13,15.470,10.414,Aug
1972-08-14,7.573,9.906,Aug
1972-08-15,20.751,28.448,Aug
1972-08-16,14.252,11.938,Aug
1972-08-17,0.013,0.000,Aug
1972-08-18,0.001,1.016,Aug
1972-08-19,2.068,4.064,Aug
1972-08-20,3.340,3.048,Aug
1972-08-21,6.253,4.572,Aug
1972-08-22,36.180,17.018,Aug
1972-08-23,0.271,11.430,Aug
1972-08-24,12.108,6.096,Aug
1972-08-25,5.341,1.270,Aug
1972-08-26,1.932,2.286,Aug
1972-08-27,10.660,5.588,Aug
1972-08-28,0.264,0.000,Aug
1972-08-29,0.095,7.112,Aug
1972-08-30,12.488,3.810,Aug
1972-08-31,27.615,15.240,Aug
1972-09-01,0.378,21.844,Sep
1972-09-02,1.728,17.526,Sep
1972-09-03,17.255,24.384,Sep
1972-09-04,7.724,16.002,Sep
1972-09-05,2.210,4.826,Sep
1972-09-06,2.229,3.048,Sep
1972-09-07,0.248,1.016,Sep
1972-09-08,0.005,0.000,Sep
1972-09-09,5.226,21.336,Sep
1972-09-10,17.195,2.286,Sep
1972-09-11,11.903,49.530,Sep
1972-09-12,67.755,94.742,Sep
1972-09-13,2.062,1.524,Sep
1972-09-14,10.735,13.716,Sep
1972-09-15,0.025,6.858,Sep
1972-09-16,0.029,1.016,Sep
1972-09-17,0.031,0.000,Sep
1972-09-18,1.522,0.000,Sep
1972-09-19,0.602,0.000,Sep
1972-09-20,0.000,0.000,Sep
1972-09-21,0.000,0.000,Sep
1972-09-22,0.000,0.000,Sep
1972-09-23,0.000,0.000,Sep
1972-09-24,0.000,0.000,Sep
1972-09-25,0.002,0.000,Sep
1972-09-26,14.663,20.574,Sep
1972-09-27,0.000,0.000,Sep
1972-09-28,20.339,12.954,Sep
1972-09-29,40.127,60.198,Sep
1972-09-30,0.998,19.050,Sep
1972-10-01,9.522,10.668,Oct
1972-10-02,7.270,39.624,Oct
1972-10-03,2.586,7.620,Oct
1972-10-04,33.202,23.876,Oct
1972-10-05,14.805,69.850,Oct
1972-10-06,10.645,11.176,Oct
1972-10-07,0.000,0.254,Oct
1972-10-08,0.000,0.000,Oct
1972-10-09,0.000,0.000,Oct
1972-10-10,10.322,23.622,Oct
1972-10-11,84.676,43.688,Oct
1972-10-12,0.008,0.000,Oct
1972-10-13,6.692,5.080,Oct
1972-10-14,39.443,28.956,Oct
1972-10-15,12.554,9.144,Oct
1972-10-16,17.203,33.020,Oct
1972-10-17,34.954,21.082,Oct
1972-10-18,5.095,23.368,Oct
1972-10-19,0.000,0.000,Oct
1972-10-20,0.001,0.254,Oct
1972-10-21,0.785,0.254,Oct
1972-10-22,0.256,1.016,Oct
1972-10-23,5.536,3.556,Oct
1972-10-24,2.490,0.254,Oct
1972-10-25,0.000,0.000,Oct
1972-10-26,1.091,1.778,Oct
1972-10-27,0.000,0.000,Oct
1972-10-28,5.668,0.254,Oct
1972-10-29,20.311,6.604,Oct
1972-10-30,0.096,0.000,Oct
1972-10-31,0.000,0.000,Oct
1972-11-01,0.000,0.000,Nov
1972-11-02,0.000,0.000,Nov
1972-11-03,0.000,0.000,Nov
1972-11-04,0.000,0.000,Nov
1972-11-05,0.003,0.254,Nov
1972-11-06,0.516,0.254,Nov
1972-11-07,3.470,0.000,Nov
1972-11-08,4.351,0.254,Nov
1972-11-09,5.901,5.842,Nov
1972-11-10,1.569,6.604,Nov
1972-11-11,3.836,1.270,Nov
1972-11-12,0.000,0.000,Nov
1972-11-13,0.001,0.508,Nov
1972-11-14,3.552,2.794,Nov
1972-11-15,1.734,0.508,Nov
1972-11-16,11.331,12.700,Nov
1972-11-17,10.867,2.032,Nov
1972-11-18,0.061,0.000,Nov
1972-11-19,18.770,1.270,Nov
1972-11-20,21.530,8.636,Nov
1972-11-21,14.018,37.084,Nov
1972-11-22,9.356,21.590,Nov
1972-11-23,1.847,6.604,Nov
1972-11-24,3.751,0.254,Nov
1972-11-25,8.139,11.176,Nov
1972-11-26,4.739,5.334,Nov
1972-11-27,0.404,4.572,Nov
1972-11-28,22.661,22.860,Nov
1972-11-29,0.022,0.254,Nov
1972-11-30,0.000,0.000,Nov
1972-12-01,0.000,0.000,Dec
1972-12-02,0.000,0.000,Dec
1972-12-03,0.000,0.000,Dec
1972-12-04,0.000,0.000,Dec
1972-12-05,0.000,0.000,Dec
1972-12-06,0.000,0.000,Dec
1972-12-07,0.001,0.000,Dec
1972-12-08,0.000,0.000,Dec
1972-12-09,2.526,10.414,Dec
1972-12-10,1.032,0.762,Dec
1972-12-11,0.000,0.000,Dec
1972-12-12,0.000,0.000,Dec
1972-12-13,0.023,0.000,Dec
1972-12-14,0.000,0.000,Dec
1972-12-15,0.001,0.000,Dec
1972-12-16,7.582,5.588,Dec
1972-12-17,22.663,3.048,Dec
1972-12-18,8.764,0.254,Dec
1972-12-19,0.656,1.016,Dec
1972-12-20,6.632,11.430,Dec
1972-12-21,0.002,0.000,Dec
1972-12-22,0.000,0.000,Dec
1972-12-23,0.020,0.254,Dec
1972-12-24,3.724,0.254,Dec
1972-12-25,3.124,0.508,Dec
1972-12-26,4.000,7.112,Dec
1972-12-27,2.287,2.794,Dec
1972-12-28,25.985,9.398,Dec
1972-12-29,10.165,12.446,Dec
1972-12-30,5.677,12.700,Dec
1972-12-31,8.646,7.620,Dec
1973-01-01,0.000,0.000,Jan
1973-01-02,0.001,0.508,Jan
1973-01-03,12.879,9.652,Jan
1973-01-04,0.033,0.000,Jan
1973-01-05,5.661,5.588,Jan
1973-01-06,9.277,0.508,Jan
1973-01-07,0.000,0.000,Jan
1973-01-08,0.031,0.000,Jan
1973-01-09,0.000,0.000,Jan
1973-01-10,0.000,0.000,Jan
1973-01-11,0.254,0.254,Jan
1973-01-12,1.244,0.254,Jan
1973-01-13,0.011,0.000,Jan
1973-01-14,0.014,0.254,Jan
1973-01-15,0.000,0.000,Jan
1973-01-16,0.004,0.000,Jan
1973-01-17,2.139,12.700,Jan
1973-01-18,3.357,0.254,Jan
1973-01-19,1.076,0.762,Jan
1973-01-20,5.641,4.826,Jan
1973-01-21,7.849,3.048,Jan
1973-01-22,2.089,4.064,Jan
1973-01-23,8.785,5.080,Jan
1973-01-24,0.002,0.508,Jan
1973-01-25,0.000,0.000,Jan
1973-01-26,0.188,0.762,Jan
1973-01-27,11.523,1.524,Jan
1973-01-28,17.141,9.398,Jan
1973-01-29,55.973,28.956,Jan
1973-01-30,27.876,3.048,Jan
1973-01-31,3.030,1.524,Jan
1973-02-01,0.001,0.000,Feb
1973-02-02,29.556,40.132,Feb
1973-02-03,0.378,0.000,Feb
1973-02-04,0.000,0.000,Feb
1973-02-05,0.000,0.000,Feb
1973-02-06,0.030,0.254,Feb
1973-02-07,0.000,0.000,Feb
1973-02-08,0.000,0.000,Feb
1973-02-09,0.000,0.000,Feb
1973-02-10,0.043,0.000,Feb
1973-02-11,0.001,0.000,Feb
1973-02-12,0.708,0.254,Feb
1973-02-13,3.997,0.508,Feb
1973-02-14,9.077,7.366,Feb
1973-02-15,3.741,4.064,Feb
1973-02-16,0.080,4.064,Feb
1973-02-17,5.488,8.890,Feb
1973-02-18,13.907,11.176,Feb
1973-02-19,18.065,20.066,Feb
1973-02-20,10.180,26.670,Feb
1973-02-21,0.886,4.064,Feb
1973-02-22,0.084,0.000,Feb
1973-02-23,0.000,0.000,Feb
1973-02-24,0.000,0.000,Feb
1973-02-25,0.031,0.000,Feb
1973-02-26,0.000,0.000,Feb
1973-02-27,6.132,5.080,Feb
1973-02-28,8.038,0.762,Feb
1973-03-01,2.510,2.286,Mar
1973-03-02,4.832,14.732,Mar
1973-03-03,0.810,0.254,Mar
1973-03-04,1.986,3.048,Mar
1973-03-05,0.001,0.254,Mar
1973-03-06,12.446,0.254,Mar
1973-03-07,8.763,8.128,Mar
1973-03-08,13.804,8.636,Mar
1973-03-09,2.550,2.286,Mar
1973-03-10,0.220,0.508,Mar
1973-03-11,20.124,3.302,Mar
1973-03-12,7.768,11.176,Mar
1973-03-13,7.842,5.080,Mar
1973-03-14,5.281,3.556,Mar
1973-03-15,2.445,1.270,Mar
1973-03-16,0.463,0.254,Mar
1973-03-17,0.000,0.000,Mar
1973-03-18,0.000,0.000,Mar
1973-03-19,0.210,0.254,Mar
1973-03-20,2.823,0.254,Mar
1973-03-21,15.665,0.254,Mar
1973-03-22,8.856,7.620,Mar
1973-03-23,11.366,30.226,Mar
1973-03-24,0.326,0.762,Mar
1973-03-25,6.440,1.016,Mar
1973-03-26,4.547,3.048,Mar
1973-03-27,5.415,1.778,Mar
1973-03-28,28.422,36.068,Mar
1973-03-29,15.153,33.020,Mar
1973-03-30,8.286,7.366,Mar
1973-03-31,3.098,5.334,Mar
1973-04-01,6.508,0.254,Apr
1973-04-02,22.025,4.064,Apr
1973-04-03,1.063,5.080,Apr
1973-04-04,2.446,0.254,Apr
1973-04-05,0.032,0.254,Apr
1973-04-06,15.916,9.398,Apr
1973-04-07,25.824,22.352,Apr
1973-04-08,34.533,35.306,Apr
1973-04-09,0.079,0.254,Apr
1973-04-10,4.198,5.080,Apr
1973-04-11,2.356,7.874,Apr
1973-04-12,5.022,1.270,Apr
1973-04-13,3.251,0.762,Apr
1973-04-14,8.522,1.016,Apr
1973-04-15,8.612,0.508,Apr
1973-04-16,0.000,0.000,Apr
1973-04-17,1.344,0.508,Apr
1973-04-18,3.948,0.254,Apr
1973-04-19,5.793,0.000,Apr
1973-04-20,10.543,1.778,Apr
1973-04-21,16.346,0.762,Apr
1973-04-22,0.000,0.000,Apr
1973-04-23,0.001,0.254,Apr
1973-04-24,0.810,1.270,Apr
1973-04-25,1.133,3.302,Apr
1973-04-26,21.389,12.700,Apr
1973-04-27,3.281,0.762,Apr
1973-04-28,0.763,0.254,Apr
1973-04-29,22.585,11.938,Apr
1973-04-30,38.547,37.592,Apr
1973-05-01,27.915,26.670,May
1973-05-02,1.881,3.556,May
1973-05-03,0.000,0.000,May
1973-05-04,7.708,5.080,May
1973-05-05,10.602,12.700,May
1973-05-06,0.421,3.302,May
1973-05-07,7.045,1.778,May
1973-05-08,1.536,3.810,May
1973-05-09,3.327,0.762,May
1973-05-10,8.635,3.810,May
1973-05-11,7.625,0.254,May
1973-05-12,1.248,1.524,May
1973-05-13,0.021,1.016,May
1973-05-14,15.420,23.622,May
1973-05-15,9.684,4.064,May
1973-05-16,11.745,8.636,May
1973-05-17,10.797,7.112,May
1973-05-18,19.970,0.508,May
1973-05-19,0.873,0.508,May
1973-05-20,17.454,1.270,May
1973-05-21,14.052,3.302,May
1973-05-22,17.343,2.286,May
1973-05-23,3.777,0.000,May
1973-05-24,0.753,9.144,May
1973-05-25,7.826,28.448,May
1973-05-26,3.482,0.000,May
1973-05-27,5.120,5.080,May
1973-05-28,4.456,9.398,May
1973-05-29,1.036,0.254,May
1973-05-30,0.001,0.000,May
1973-05-31,0.000,0.762,May
1973-06-01,25.907,9.144,Jun
1973-06-02,14.024,4.064,Jun
1973-06-03,0.970,6.350,Jun
1973-06-04,13.208,5.334,Jun
1973-06-05,6.405,3.048,Jun
1973-06-06,4.850,3.302,Jun
1973-06-07,5.509,10.414,Jun
1973-06-08,12.916,9.144,Jun
1973-06-09,5.769,8.636,Jun
1973-06-10,6.213,2.540,Jun
1973-06-11,0.001,0.000,Jun
1973-06-12,0.070,0.762,Jun
1973-06-13,0.408,0.508,Jun
1973-06-14,1.028,3.810,Jun
1973-06-15,0.615,4.318,Jun
1973-06-16,0.000,0.000,Jun
1973-06-17,0.093,0.254,Jun
1973-06-18,8.559,15.494,Jun
1973-06-19,5.447,4.318,Jun
1973-06-20,1.146,7.366,Jun
1973-06-21,5.257,1.016,Jun
1973-06-22,1.965,0.508,Jun
1973-06-23,0.000,0.000,Jun
1973-06-24,16.380,24.892,Jun
1973-06-25,53.362,23.114,Jun
1973-06-26,1.306,9.144,Jun
1973-06-27,0.000,0.000,Jun
1973-06-28,0.486,0.000,Jun
1973-06-29,0.003,2.286,Jun
1973-06-30,2.406,1.016,Jun
1973-07-01,1.059,0.000,Jul
1973-07-02,0.047,0.254,Jul
1973-07-03,0.395,3.810,Jul
1973-07-04,0.009,0.000,Jul
1973-07-05,12.863,0.254,Jul
1973-07-06,0.005,0.254,Jul
1973-07-07,0.002,0.762,Jul
1973-07-08,0.194,3.556,Jul
1973-07-09,0.018,0.254,Jul
1973-07-10,0.133,1.778,Jul
1973-07-11,13.155,10.922,Jul
1973-07-12,14.239,7.366,Jul
1973-07-13,12.085,25.654,Jul
1973-07-14,1.536,2.286,Jul
1973-07-15,0.005,0.000,Jul
1973-07-16,0.000,5.334,Jul
1973-07-17,3.877,12.700,Jul
1973-07-18,1.205,6.858,Jul
1973-07-19,1.180,2.032,Jul
1973-07-20,4.843,4.064,Jul
1973-07-21,0.023,2.032,Jul
1973-07-22,0.105,1.270,Jul
1973-07-23,0.150,2.794,Jul
1973-07-24,0.001,1.778,Jul
1973-07-25,2.618,1.016,Jul
1973-07-26,0.287,2.032,Jul
1973-07-27,17.724,8.890,Jul
1973-07-28,23.451,37.846,Jul
1973-07-29,7.360,8.128,Jul
1973-07-30,19.444,0.254,Jul
1973-07-31,5.724,4.572,Jul
1973-08-01,0.099,4.318,Aug
1973-08-02,2.135,5.842,Aug
1973-08-03,3.685,7.366,Aug
1973-08-04,0.816,0.508,Aug
1973-08-05,38.913,26.162,Aug
1973-08-06,5.703,5.334,Aug
1973-08-07,2.286,22.606,Aug
1973-08-08,13.204,8.890,Aug
1973-08-09,5.726,2.032,Aug
1973-08-10,2.418,2.540,Aug
1973-08-11,7.350,15.240,Aug
1973-08-12,6.180,10.160,Aug
1973-08-13,0.703,0.508,Aug
1973-08-14,0.000,0.000,Aug
1973-08-15,0.000,0.000,Aug
1973-08-16,0.000,0.000,Aug
1973-08-17,0.001,0.000,Aug
1973-08-18,0.000,0.000,Aug
1973-08-19,0.152,0.000,Aug
1973-08-20,0.207,0.000,Aug
1973-08-21,21.450,24.638,Aug
1973-08-22,43.695,17.780,Aug
1973-08-23,2.569,0.762,Aug
1973-08-24,17.662,35.560,Aug
1973-08-25,4.719,2.540,Aug
1973-08-26,2.021,9.398,Aug
1973-08-27,0.091,0.000,Aug
1973-08-28,0.012,3.810,Aug
1973-08-29,3.115,2.540,Aug
1973-08-30,0.551,7.112,Aug
1973-08-31,10.550,5.842,Aug
1973-09-01,30.011,5.334,Sep
1973-09-02,0.001,0.000,Sep
1973-09-03,0.062,0.254,Sep
1973-09-04,21.257,6.350,Sep
1973-09-05,22.062,13.716,Sep
1973-09-06,9.252,18.288,Sep
1973-09-07,48.495,23.876,Sep
1973-09-08,20.326,0.254,Sep
1973-09-09,12.828,2.032,Sep
1973-09-10,0.318,3.810,Sep
1973-09-11,0.000,0.000,Sep
1973-09-12,0.000,0.000,Sep
1973-09-13,0.000,0.000,Sep
1973-09-14,0.086,0.000,Sep
1973-09-15,0.006,0.000,Sep
1973-09-16,0.001,0.000,Sep
1973-09-17,0.108,0.000,Sep
1973-09-18,0.000,0.000,Sep
1973-09-19,0.000,0.000,Sep
1973-09-20,0.693,0.000,Sep
1973-09-21,14.869,16.002,Sep
1973-09-22,1.907,1.016,Sep
1973-09-23,0.000,0.000,Sep
1973-09-24,11.210,6.604,Sep
1973-09-25,20.579,5.334,Sep
1973-09-26,22.338,18.034,Sep
1973-09-27,14.403,28.194,Sep
1973-09-28,0.592,19.304,Sep
1973-09-29,0.000,0.000,Sep
1973-09-30,11.008,6.350,Sep
1973-10-01,55.012,28.702,Oct
1973-10-02,0.000,1.016,Oct
1973-10-03,0.003,0.000,Oct
1973-10-04,12.527,7.620,Oct
1973-10-05,2.887,1.524,Oct
1973-10-06,2.531,0.254,Oct
1973-10-07,0.734,0.000,Oct
1973-10-08,5.334,2.540,Oct
1973-10-09,36.436,17.272,Oct
1973-10-10,21.494,36.576,Oct
1973-10-11,3.273,1.524,Oct
1973-10-12,3.393,8.382,Oct
1973-10-13,1.150,1.016,Oct
1973-10-14,0.170,0.000,Oct
1973-10-15,1.236,0.000,Oct
1973-10-16,0.584,0.254,Oct
1973-10-17,32.715,11.684,Oct
1973-10-18,19.268,2.794,Oct
1973-10-19,4.734,0.000,Oct
1973-10-20,0.567,0.000,Oct
1973-10-21,0.000,0.000,Oct
1973-10-22,0.000,0.000,Oct
1973-10-23,0.000,0.000,Oct
1973-10-24,1.281,0.000,Oct
1973-10-25,1.999,0.254,Oct
1973-10-26,6.477,0.254,Oct
1973-10-27,10.971,13.716,Oct
1973-10-28,11.558,4.064,Oct
1973-10-29,10.373,7.112,Oct
1973-10-30,0.013,0.000,Oct
1973-10-31,0.026,0.000,Oct
1973-11-01,0.000,0.000,Nov
1973-11-02,0.000,0.000,Nov
1973-11-03,0.000,0.000,Nov
1973-11-04,0.000,0.000,Nov
1973-11-05,0.000,0.000,Nov
1973-11-06,0.123,0.254,Nov
1973-11-07,0.003,0.000,Nov
1973-11-08,0.000,0.000,Nov
1973-11-09,0.000,0.000,Nov
1973-11-10,1.184,8.636,Nov
1973-11-11,12.138,9.906,Nov
1973-11-12,0.002,0.000,Nov
1973-11-13,0.000,0.000,Nov
1973-11-14,0.000,0.000,Nov
1973-11-15,0.000,0.000,Nov
1973-11-16,0.004,0.254,Nov
1973-11-17,0.000,0.254,Nov
1973-11-18,1.231,0.762,Nov
1973-11-19,0.099,0.000,Nov
1973-11-20,0.001,0.000,Nov
1973-11-21,0.046,0.254,Nov
1973-11-22,19.870,9.652,Nov
1973-11-23,1.130,1.524,Nov
1973-11-24,30.569,12.700,Nov
1973-11-25,0.005,0.000,Nov
1973-11-26,0.646,0.000,Nov
1973-11-27,0.053,0.000,Nov
1973-11-28,0.018,0.000,Nov
1973-11-29,0.208,0.254,Nov
1973-11-30,0.238,0.254,Nov
1973-12-01,0.444,0.000,Dec
1973-12-02,0.000,0.254,Dec
1973-12-03,1.512,0.254,Dec
1973-12-04,1.622,2.286,Dec
1973-12-05,13.532,0.254,Dec
1973-12-06,0.034,0.000,Dec
1973-12-07,1.215,0.762,Dec
1973-12-08,6.725,0.254,Dec
1973-12-09,9.763,5.334,Dec
1973-12-10,9.246,0.508,Dec
1973-12-11,0.635,0.000,Dec
1973-12-12,0.001,0.000,Dec
1973-12-13,0.550,3.302,Dec
1973-12-14,0.254,0.254,Dec
1973-12-15,0.368,0.508,Dec
1973-12-16,13.424,1.524,Dec
1973-12-17,11.806,4.064,Dec
1973-12-18,38.242,46.482,Dec
1973-12-19,17.875,44.704,Dec
1973-12-20,1.190,8.128,Dec
1973-12-21,0.718,2.794,Dec
1973-12-22,0.000,0.000,Dec
1973-12-23,18.438,1.778,Dec
1973-12-24,7.193,11.684,Dec
1973-12-25,7.622,5.842,Dec
1973-12-26,7.687,10.160,Dec
1973-12-27,4.704,4.572,Dec
1973-12-28,11.946,12.700,Dec
1973-12-29,9.538,7.112,Dec
1973-12-30,0.000,0.000,Dec
1973-12-31,0.000,0.000,Dec
1974-01-01,0.024,0.000,Jan
1974-01-02,0.000,0.000,Jan
1974-01-03,0.000,0.000,Jan
1974-01-04,0.000,0.000,Jan
1974-01-05,0.000,0.000,Jan
1974-01-06,0.000,0.000,Jan
1974-01-07,0.000,0.000,Jan
1974-01-08,0.000,0.000,Jan
1974-01-09,0.000,0.000,Jan
1974-01-10,0.101,0.000,Jan
1974-01-11,0.007,0.000,Jan
1974-01-12,0.000,0.000,Jan
1974-01-13,0.000,0.000,Jan
1974-01-14,0.000,0.000,Jan
1974-01-15,2.320,0.254,Jan
1974-01-16,7.002,4.572,Jan
1974-01-17,20.286,21.590,Jan
1974-01-18,3.553,0.762,Jan
1974-01-19,1.608,0.000,Jan
1974-01-20,0.712,0.254,Jan
