Time,precip_mm_ERA5_12km,CORDOVA AIRPORT,month
1972-01-04,6.707,0.762,Jan
1972-01-05,3.733,5.334,Jan
1972-01-06,9.209,10.160,Jan
1972-01-07,4.633,5.334,Jan
1972-01-08,0.751,0.254,Jan
1972-01-09,0.000,0.000,Jan
1972-01-10,0.000,0.000,Jan
1972-01-11,0.000,0.000,Jan
1972-01-12,0.305,0.000,Jan
1972-01-13,0.909,0.254,Jan
1972-01-14,0.760,11.938,Jan
1972-01-15,0.000,6.350,Jan
1972-01-16,0.009,0.254,Jan
1972-01-17,0.000,0.000,Jan
1972-01-18,0.000,0.000,Jan
1972-01-19,0.000,0.000,Jan
1972-01-20,0.000,0.000,Jan
1972-01-21,0.000,0.000,Jan
1972-01-22,0.922,0.000,Jan
1972-01-23,0.000,0.000,Jan
1972-01-24,0.000,0.000,Jan
1972-01-25,0.426,0.000,Jan
1972-01-26,0.005,0.000,Jan
1972-01-27,0.002,0.000,Jan
1972-01-28,14.640,26.670,Jan
1972-01-29,0.544,10.922,Jan
1972-01-30,0.148,0.000,Jan
1972-01-31,8.499,8.636,Jan
1972-02-01,15.562,28.702,Feb
1972-02-02,8.367,5.842,Feb
1972-02-03,1.311,0.000,Feb
1972-02-04,0.000,0.000,Feb
1972-02-05,0.508,0.000,Feb
1972-02-06,0.071,0.000,Feb
1972-02-07,0.258,2.032,Feb
1972-02-08,13.478,11.430,Feb
1972-02-09,10.219,12.954,Feb
1972-02-10,8.056,0.508,Feb
1972-02-11,0.064,0.254,Feb
1972-02-12,2.241,2.032,Feb
1972-02-13,5.444,6.858,Feb
1972-02-14,0.826,0.254,Feb
1972-02-15,0.269,9.398,Feb
1972-02-16,0.027,0.254,Feb
1972-02-17,3.421,0.000,Feb
1972-02-18,0.000,0.000,Feb
1972-02-19,0.000,0.000,Feb
1972-02-20,0.000,0.000,Feb
1972-02-21,0.000,0.000,Feb
1972-02-22,0.000,0.000,Feb
1972-02-23,0.000,0.000,Feb
1972-02-24,0.000,0.000,Feb
1972-02-25,0.000,0.000,Feb
1972-02-26,0.006,0.000,Feb
1972-02-27,0.730,0.000,Feb
1972-02-28,0.006,0.000,Feb
1972-02-29,1.374,0.254,Feb
1972-03-01,0.445,0.000,Mar
1972-03-02,0.000,0.254,Mar
1972-03-03,0.780,0.254,Mar
1972-03-04,0.331,0.000,Mar
1972-03-05,0.000,0.000,Mar
1972-03-06,0.000,0.000,Mar
1972-03-07,0.000,0.000,Mar
1972-03-08,0.121,0.000,Mar
1972-03-09,0.000,0.000,Mar
1972-03-10,4.142,25.400,Mar
1972-03-11,0.286,17.526,Mar
1972-03-12,22.166,28.956,Mar
1972-03-13,9.304,32.766,Mar
1972-03-14,1.332,8.890,Mar
1972-03-15,5.915,21.590,Mar
1972-03-16,14.461,17.018,Mar
1972-03-17,0.049,0.254,Mar
1972-03-18,14.870,1.778,Mar
1972-03-19,11.452,22.098,Mar
1972-03-20,4.997,17.526,Mar
1972-03-21,29.574,6.858,Mar
1972-03-22,0.025,0.254,Mar
1972-03-23,1.966,5.588,Mar
1972-03-24,1.916,0.762,Mar
1972-03-25,18.973,15.240,Mar
1972-03-26,6.572,8.636,Mar
1972-03-27,20.105,17.526,Mar
1972-03-28,2.589,15.748,Mar
1972-03-29,2.333,9.398,Mar
1972-03-30,0.000,0.000,Mar
1972-03-31,0.000,0.000,Mar
1972-04-01,0.001,0.000,Apr
1972-04-02,2.795,0.254,Apr
1972-04-03,3.527,5.334,Apr
1972-04-04,1.336,2.286,Apr
1972-04-05,0.002,0.000,Apr
1972-04-06,2.369,0.000,Apr
1972-04-07,0.024,0.000,Apr
1972-04-08,0.461,0.000,Apr
1972-04-09,9.609,5.842,Apr
1972-04-10,4.976,2.540,Apr
1972-04-11,1.052,0.000,Apr
1972-04-12,37.192,25.146,Apr
1972-04-13,4.607,0.762,Apr
1972-04-14,0.493,0.254,Apr
1972-04-15,0.002,0.000,Apr
1972-04-16,0.636,0.254,Apr
1972-04-17,30.469,28.956,Apr
1972-04-18,12.607,16.510,Apr
1972-04-19,0.998,2.794,Apr
1972-04-20,0.000,0.000,Apr
1972-04-21,0.000,0.000,Apr
1972-04-22,0.000,0.000,Apr
1972-04-23,0.000,0.000,Apr
1972-04-24,9.876,18.288,Apr
1972-04-25,7.426,8.128,Apr
1972-04-26,1.454,0.254,Apr
1972-04-27,0.009,0.000,Apr
1972-04-28,0.000,0.000,Apr
1972-04-29,0.000,0.000,Apr
1972-04-30,0.000,0.000,Apr
1972-05-01,0.003,0.000,May
1972-05-02,0.088,0.000,May
1972-05-03,9.929,8.636,May
1972-05-04,8.649,27.432,May
1972-05-05,0.000,0.000,May
1972-05-06,0.112,0.000,May
1972-05-07,0.076,0.000,May
1972-05-08,0.035,0.000,May
1972-05-09,0.007,0.000,May
1972-05-10,2.395,3.810,May
1972-05-11,0.062,0.254,May
1972-05-12,0.759,0.000,May
1972-05-13,0.179,0.000,May
1972-05-14,0.989,0.254,May
1972-05-15,3.180,2.032,May
1972-05-16,0.033,0.000,May
1972-05-17,1.595,0.762,May
1972-05-18,29.838,27.432,May
1972-05-19,9.351,32.766,May
1972-05-20,8.661,12.954,May
1972-05-21,0.078,0.254,May
1972-05-22,0.008,0.000,May
1972-05-23,0.910,0.000,May
1972-05-24,8.200,0.508,May
1972-05-25,8.480,5.334,May
1972-05-26,8.802,3.810,May
1972-05-27,1.851,0.254,May
1972-05-28,0.048,1.270,May
1972-05-29,0.003,0.000,May
1972-05-30,14.823,10.414,May
1972-05-31,0.101,1.270,May
1972-06-01,0.344,1.016,Jun
1972-06-02,4.288,20.828,Jun
1972-06-03,12.401,0.508,Jun
1972-06-04,11.625,3.302,Jun
1972-06-05,5.830,3.048,Jun
1972-06-06,1.160,0.254,Jun
1972-06-07,0.000,0.000,Jun
1972-06-08,0.000,0.254,Jun
1972-06-09,10.247,0.254,Jun
1972-06-10,0.002,0.254,Jun
1972-06-11,0.219,0.254,Jun
1972-06-12,0.875,0.508,Jun
1972-06-13,0.841,2.794,Jun
1972-06-14,0.048,0.000,Jun
1972-06-15,0.025,0.254,Jun
1972-06-16,0.443,9.398,Jun
1972-06-17,1.368,6.858,Jun
1972-06-18,3.696,0.254,Jun
1972-06-19,0.000,0.000,Jun
1972-06-20,0.000,0.254,Jun
1972-06-21,2.538,2.286,Jun
1972-06-22,0.014,0.254,Jun
1972-06-23,10.658,7.366,Jun
1972-06-24,3.363,4.064,Jun
1972-06-25,0.001,1.524,Jun
1972-06-26,1.223,0.254,Jun
1972-06-27,1.584,1.016,Jun
1972-06-28,3.935,18.796,Jun
1972-06-29,7.147,6.858,Jun
1972-06-30,3.341,0.508,Jun
1972-07-01,0.008,0.254,Jul
1972-07-02,0.011,0.000,Jul
1972-07-03,0.000,0.000,Jul
1972-07-04,0.000,0.000,Jul
1972-07-05,0.000,0.000,Jul
1972-07-06,0.000,0.000,Jul
1972-07-07,0.021,0.000,Jul
1972-07-08,0.120,0.000,Jul
1972-07-09,0.087,0.508,Jul
1972-07-10,0.000,1.524,Jul
1972-07-11,0.000,0.000,Jul
1972-07-12,0.000,0.000,Jul
1972-07-13,3.523,3.556,Jul
1972-07-14,12.786,6.858,Jul
1972-07-15,2.302,8.636,Jul
1972-07-16,12.484,1.016,Jul
1972-07-17,0.000,0.254,Jul
1972-07-18,0.262,1.016,Jul
1972-07-19,0.002,0.254,Jul
1972-07-20,0.002,0.000,Jul
1972-07-21,0.000,0.000,Jul
1972-07-22,0.008,0.000,Jul
1972-07-23,0.000,0.000,Jul
1972-07-24,0.000,0.000,Jul
1972-07-25,0.000,0.000,Jul
1972-07-26,0.153,1.778,Jul
1972-07-27,22.003,7.620,Jul
1972-07-28,10.375,6.350,Jul
1972-07-29,0.000,2.540,Jul
1972-07-30,0.010,1.778,Jul
1972-07-31,0.019,0.254,Jul
1972-08-01,0.474,0.254,Aug
1972-08-02,1.991,3.048,Aug
1972-08-03,3.416,2.032,Aug
1972-08-04,12.713,24.892,Aug
1972-08-05,20.470,12.192,Aug
1972-08-06,7.174,16.256,Aug
1972-08-07,1.415,3.302,Aug
1972-08-08,0.000,0.254,Aug
1972-08-09,0.096,0.254,Aug
1972-08-10,0.110,1.016,Aug
1972-08-11,0.119,0.254,Aug
1972-08-12,3.885,8.382,Aug
1972-08-13,19.515,10.414,Aug
1972-08-14,13.981,9.906,Aug
1972-08-15,29.077,28.448,Aug
1972-08-16,15.333,11.938,Aug
1972-08-17,0.011,0.000,Aug
1972-08-18,0.016,1.016,Aug
1972-08-19,1.841,4.064,Aug
1972-08-20,4.147,3.048,Aug
1972-08-21,7.903,4.572,Aug
1972-08-22,39.789,17.018,Aug
1972-08-23,0.716,11.430,Aug
1972-08-24,13.421,6.096,Aug
1972-08-25,6.928,1.270,Aug
1972-08-26,2.824,2.286,Aug
1972-08-27,13.946,5.588,Aug
1972-08-28,0.196,0.000,Aug
1972-08-29,0.191,7.112,Aug
1972-08-30,14.513,3.810,Aug
1972-08-31,25.356,15.240,Aug
1972-09-01,0.385,21.844,Sep
1972-09-02,1.967,17.526,Sep
1972-09-03,21.646,24.384,Sep
1972-09-04,5.514,16.002,Sep
1972-09-05,2.171,4.826,Sep
1972-09-06,1.898,3.048,Sep
1972-09-07,0.186,1.016,Sep
1972-09-08,0.004,0.000,Sep
1972-09-09,5.550,21.336,Sep
1972-09-10,21.054,2.286,Sep
1972-09-11,13.657,49.530,Sep
1972-09-12,56.805,94.742,Sep
1972-09-13,1.490,1.524,Sep
1972-09-14,11.635,13.716,Sep
1972-09-15,0.022,6.858,Sep
1972-09-16,0.029,1.016,Sep
1972-09-17,0.042,0.000,Sep
1972-09-18,1.176,0.000,Sep
1972-09-19,0.831,0.000,Sep
1972-09-20,0.000,0.000,Sep
1972-09-21,0.000,0.000,Sep
1972-09-22,0.000,0.000,Sep
1972-09-23,0.000,0.000,Sep
1972-09-24,0.000,0.000,Sep
1972-09-25,0.003,0.000,Sep
1972-09-26,16.385,20.574,Sep
1972-09-27,0.000,0.000,Sep
1972-09-28,24.373,12.954,Sep
1972-09-29,37.533,60.198,Sep
1972-09-30,1.228,19.050,Sep
1972-10-01,11.125,10.668,Oct
1972-10-02,6.526,39.624,Oct
1972-10-03,2.405,7.620,Oct
1972-10-04,29.757,23.876,Oct
1972-10-05,15.381,69.850,Oct
1972-10-06,8.994,11.176,Oct
1972-10-07,0.000,0.254,Oct
1972-10-08,0.000,0.000,Oct
1972-10-09,0.000,0.000,Oct
1972-10-10,14.334,23.622,Oct
1972-10-11,73.395,43.688,Oct
1972-10-12,0.017,0.000,Oct
1972-10-13,7.044,5.080,Oct
1972-10-14,45.694,28.956,Oct
1972-10-15,12.285,9.144,Oct
1972-10-16,19.247,33.020,Oct
1972-10-17,40.284,21.082,Oct
1972-10-18,5.158,23.368,Oct
1972-10-19,0.000,0.000,Oct
1972-10-20,0.001,0.254,Oct
1972-10-21,0.720,0.254,Oct
1972-10-22,0.289,1.016,Oct
1972-10-23,5.956,3.556,Oct
1972-10-24,2.378,0.254,Oct
1972-10-25,0.000,0.000,Oct
1972-10-26,1.394,1.778,Oct
1972-10-27,0.000,0.000,Oct
1972-10-28,5.759,0.254,Oct
1972-10-29,22.286,6.604,Oct
1972-10-30,0.189,0.000,Oct
1972-10-31,0.000,0.000,Oct
1972-11-01,0.001,0.000,Nov
1972-11-02,0.000,0.000,Nov
1972-11-03,0.000,0.000,Nov
1972-11-04,0.000,0.000,Nov
1972-11-05,0.009,0.254,Nov
1972-11-06,0.724,0.254,Nov
1972-11-07,3.414,0.000,Nov
1972-11-08,5.257,0.254,Nov
1972-11-09,6.296,5.842,Nov
1972-11-10,1.601,6.604,Nov
1972-11-11,2.495,1.270,Nov
1972-11-12,0.000,0.000,Nov
1972-11-13,0.001,0.508,Nov
1972-11-14,2.879,2.794,Nov
1972-11-15,2.008,0.508,Nov
1972-11-16,10.381,12.700,Nov
1972-11-17,12.497,2.032,Nov
1972-11-18,0.110,0.000,Nov
1972-11-19,19.595,1.270,Nov
1972-11-20,18.820,8.636,Nov
1972-11-21,15.095,37.084,Nov
1972-11-22,9.998,21.590,Nov
1972-11-23,1.594,6.604,Nov
1972-11-24,3.600,0.254,Nov
1972-11-25,7.193,11.176,Nov
1972-11-26,4.372,5.334,Nov
1972-11-27,0.408,4.572,Nov
1972-11-28,16.478,22.860,Nov
1972-11-29,0.120,0.254,Nov
1972-11-30,0.000,0.000,Nov
1972-12-01,0.000,0.000,Dec
1972-12-02,0.000,0.000,Dec
1972-12-03,0.000,0.000,Dec
1972-12-04,0.000,0.000,Dec
1972-12-05,0.000,0.000,Dec
1972-12-06,0.000,0.000,Dec
1972-12-07,0.000,0.000,Dec
1972-12-08,0.000,0.000,Dec
1972-12-09,2.246,10.414,Dec
1972-12-10,0.968,0.762,Dec
1972-12-11,0.001,0.000,Dec
1972-12-12,0.000,0.000,Dec
1972-12-13,0.042,0.000,Dec
1972-12-14,0.001,0.000,Dec
1972-12-15,0.001,0.000,Dec
1972-12-16,8.206,5.588,Dec
1972-12-17,22.255,3.048,Dec
1972-12-18,7.252,0.254,Dec
1972-12-19,0.827,1.016,Dec
1972-12-20,7.949,11.430,Dec
1972-12-21,0.001,0.000,Dec
1972-12-22,0.000,0.000,Dec
1972-12-23,0.026,0.254,Dec
1972-12-24,3.759,0.254,Dec
1972-12-25,3.529,0.508,Dec
1972-12-26,3.899,7.112,Dec
1972-12-27,2.440,2.794,Dec
1972-12-28,24.356,9.398,Dec
1972-12-29,9.185,12.446,Dec
1972-12-30,6.505,12.700,Dec
1972-12-31,8.581,7.620,Dec
1973-01-01,0.000,0.000,Jan
1973-01-02,0.002,0.508,Jan
1973-01-03,12.005,9.652,Jan
1973-01-04,0.045,0.000,Jan
1973-01-05,6.505,5.588,Jan
1973-01-06,9.790,0.508,Jan
1973-01-07,0.000,0.000,Jan
1973-01-08,0.012,0.000,Jan
1973-01-09,0.008,0.000,Jan
1973-01-10,0.001,0.000,Jan
1973-01-11,0.271,0.254,Jan
1973-01-12,1.271,0.254,Jan
1973-01-13,0.011,0.000,Jan
1973-01-14,0.015,0.254,Jan
1973-01-15,0.000,0.000,Jan
1973-01-16,0.005,0.000,Jan
1973-01-17,2.635,12.700,Jan
1973-01-18,3.043,0.254,Jan
1973-01-19,1.137,0.762,Jan
1973-01-20,5.329,4.826,Jan
1973-01-21,9.431,3.048,Jan
1973-01-22,2.016,4.064,Jan
1973-01-23,7.477,5.080,Jan
1973-01-24,0.011,0.508,Jan
1973-01-25,0.000,0.000,Jan
1973-01-26,0.302,0.762,Jan
1973-01-27,11.678,1.524,Jan
1973-01-28,15.804,9.398,Jan
1973-01-29,54.305,28.956,Jan
1973-01-30,32.130,3.048,Jan
1973-01-31,3.382,1.524,Jan
1973-02-01,0.001,0.000,Feb
1973-02-02,27.402,40.132,Feb
1973-02-03,0.377,0.000,Feb
1973-02-04,0.001,0.000,Feb
1973-02-05,0.000,0.000,Feb
1973-02-06,0.097,0.254,Feb
1973-02-07,0.001,0.000,Feb
1973-02-08,0.000,0.000,Feb
1973-02-09,0.000,0.000,Feb
1973-02-10,0.064,0.000,Feb
1973-02-11,0.001,0.000,Feb
1973-02-12,0.694,0.254,Feb
1973-02-13,4.203,0.508,Feb
1973-02-14,11.737,7.366,Feb
1973-02-15,3.788,4.064,Feb
1973-02-16,0.081,4.064,Feb
1973-02-17,5.389,8.890,Feb
1973-02-18,13.126,11.176,Feb
1973-02-19,19.243,20.066,Feb
1973-02-20,9.532,26.670,Feb
1973-02-21,0.766,4.064,Feb
1973-02-22,0.257,0.000,Feb
1973-02-23,0.010,0.000,Feb
1973-02-24,0.000,0.000,Feb
1973-02-25,0.242,0.000,Feb
1973-02-26,0.000,0.000,Feb
1973-02-27,6.255,5.080,Feb
1973-02-28,8.061,0.762,Feb
1973-03-01,2.610,2.286,Mar
1973-03-02,4.745,14.732,Mar
1973-03-03,0.644,0.254,Mar
1973-03-04,2.171,3.048,Mar
1973-03-05,0.001,0.254,Mar
1973-03-06,12.589,0.254,Mar
1973-03-07,8.887,8.128,Mar
1973-03-08,11.414,8.636,Mar
1973-03-09,2.413,2.286,Mar
1973-03-10,0.224,0.508,Mar
1973-03-11,18.240,3.302,Mar
1973-03-12,8.583,11.176,Mar
1973-03-13,8.050,5.080,Mar
1973-03-14,5.899,3.556,Mar
1973-03-15,2.202,1.270,Mar
1973-03-16,0.666,0.254,Mar
1973-03-17,0.006,0.000,Mar
1973-03-18,0.006,0.000,Mar
1973-03-19,0.298,0.254,Mar
1973-03-20,2.534,0.254,Mar
1973-03-21,14.957,0.254,Mar
1973-03-22,8.651,7.620,Mar
1973-03-23,10.121,30.226,Mar
1973-03-24,0.467,0.762,Mar
1973-03-25,6.760,1.016,Mar
1973-03-26,5.833,3.048,Mar
1973-03-27,6.234,1.778,Mar
1973-03-28,26.004,36.068,Mar
1973-03-29,16.527,33.020,Mar
1973-03-30,8.980,7.366,Mar
1973-03-31,3.876,5.334,Mar
1973-04-01,4.720,0.254,Apr
1973-04-02,21.785,4.064,Apr
1973-04-03,1.068,5.080,Apr
1973-04-04,3.108,0.254,Apr
1973-04-05,0.063,0.254,Apr
1973-04-06,17.229,9.398,Apr
1973-04-07,27.222,22.352,Apr
1973-04-08,32.154,35.306,Apr
1973-04-09,0.053,0.254,Apr
1973-04-10,4.563,5.080,Apr
1973-04-11,2.593,7.874,Apr
1973-04-12,5.753,1.270,Apr
1973-04-13,3.354,0.762,Apr
1973-04-14,9.559,1.016,Apr
1973-04-15,8.976,0.508,Apr
1973-04-16,0.000,0.000,Apr
1973-04-17,1.657,0.508,Apr
1973-04-18,4.641,0.254,Apr
1973-04-19,4.103,0.000,Apr
1973-04-20,11.171,1.778,Apr
1973-04-21,16.746,0.762,Apr
1973-04-22,0.000,0.000,Apr
1973-04-23,0.003,0.254,Apr
1973-04-24,0.854,1.270,Apr
1973-04-25,1.161,3.302,Apr
1973-04-26,21.299,12.700,Apr
1973-04-27,3.432,0.762,Apr
1973-04-28,0.939,0.254,Apr
1973-04-29,22.300,11.938,Apr
1973-04-30,35.769,37.592,Apr
1973-05-01,24.458,26.670,May
1973-05-02,2.156,3.556,May
1973-05-03,0.002,0.000,May
1973-05-04,8.346,5.080,May
1973-05-05,9.420,12.700,May
1973-05-06,0.446,3.302,May
1973-05-07,7.690,1.778,May
1973-05-08,2.299,3.810,May
1973-05-09,5.962,0.762,May
1973-05-10,7.855,3.810,May
1973-05-11,8.533,0.254,May
1973-05-12,1.375,1.524,May
1973-05-13,0.038,1.016,May
1973-05-14,15.400,23.622,May
1973-05-15,8.564,4.064,May
1973-05-16,12.508,8.636,May
1973-05-17,12.268,7.112,May
1973-05-18,20.323,0.508,May
1973-05-19,0.667,0.508,May
1973-05-20,17.035,1.270,May
1973-05-21,12.394,3.302,May
1973-05-22,16.554,2.286,May
1973-05-23,3.484,0.000,May
1973-05-24,0.717,9.144,May
1973-05-25,8.202,28.448,May
1973-05-26,4.890,0.000,May
1973-05-27,4.841,5.080,May
1973-05-28,3.231,9.398,May
1973-05-29,1.020,0.254,May
1973-05-30,0.001,0.000,May
1973-05-31,0.000,0.762,May
1973-06-01,25.278,9.144,Jun
1973-06-02,13.537,4.064,Jun
1973-06-03,0.711,6.350,Jun
1973-06-04,15.368,5.334,Jun
1973-06-05,5.917,3.048,Jun
1973-06-06,4.129,3.302,Jun
1973-06-07,6.402,10.414,Jun
1973-06-08,12.958,9.144,Jun
1973-06-09,6.305,8.636,Jun
1973-06-10,5.454,2.540,Jun
1973-06-11,0.002,0.000,Jun
1973-06-12,0.064,0.762,Jun
1973-06-13,0.371,0.508,Jun
1973-06-14,0.845,3.810,Jun
1973-06-15,0.425,4.318,Jun
1973-06-16,0.000,0.000,Jun
1973-06-17,0.065,0.254,Jun
1973-06-18,8.127,15.494,Jun
1973-06-19,6.446,4.318,Jun
1973-06-20,1.492,7.366,Jun
1973-06-21,6.296,1.016,Jun
1973-06-22,2.798,0.508,Jun
1973-06-23,0.000,0.000,Jun
1973-06-24,15.670,24.892,Jun
1973-06-25,51.443,23.114,Jun
1973-06-26,1.592,9.144,Jun
1973-06-27,0.000,0.000,Jun
1973-06-28,0.459,0.000,Jun
1973-06-29,0.003,2.286,Jun
1973-06-30,1.136,1.016,Jun
1973-07-01,1.344,0.000,Jul
1973-07-02,0.035,0.254,Jul
1973-07-03,0.206,3.810,Jul
1973-07-04,0.010,0.000,Jul
1973-07-05,11.467,0.254,Jul
1973-07-06,0.004,0.254,Jul
1973-07-07,0.001,0.762,Jul
1973-07-08,0.105,3.556,Jul
1973-07-09,0.012,0.254,Jul
1973-07-10,0.103,1.778,Jul
1973-07-11,9.030,10.922,Jul
1973-07-12,16.635,7.366,Jul
1973-07-13,16.922,25.654,Jul
1973-07-14,2.167,2.286,Jul
1973-07-15,0.011,0.000,Jul
1973-07-16,0.001,5.334,Jul
1973-07-17,3.403,12.700,Jul
1973-07-18,1.196,6.858,Jul
1973-07-19,1.283,2.032,Jul
1973-07-20,4.943,4.064,Jul
1973-07-21,0.033,2.032,Jul
1973-07-22,0.096,1.270,Jul
1973-07-23,0.371,2.794,Jul
1973-07-24,0.001,1.778,Jul
1973-07-25,2.129,1.016,Jul
1973-07-26,0.430,2.032,Jul
1973-07-27,21.025,8.890,Jul
1973-07-28,24.926,37.846,Jul
1973-07-29,8.941,8.128,Jul
1973-07-30,23.995,0.254,Jul
1973-07-31,8.750,4.572,Jul
1973-08-01,0.078,4.318,Aug
1973-08-02,2.996,5.842,Aug
1973-08-03,3.329,7.366,Aug
1973-08-04,1.012,0.508,Aug
1973-08-05,44.245,26.162,Aug
1973-08-06,8.648,5.334,Aug
1973-08-07,2.868,22.606,Aug
1973-08-08,8.206,8.890,Aug
1973-08-09,4.439,2.032,Aug
1973-08-10,3.043,2.540,Aug
1973-08-11,8.737,15.240,Aug
1973-08-12,4.924,10.160,Aug
1973-08-13,1.931,0.508,Aug
1973-08-14,0.000,0.000,Aug
1973-08-15,0.039,0.000,Aug
1973-08-16,0.000,0.000,Aug
1973-08-17,0.001,0.000,Aug
1973-08-18,0.000,0.000,Aug
1973-08-19,0.160,0.000,Aug
1973-08-20,0.178,0.000,Aug
1973-08-21,20.293,24.638,Aug
1973-08-22,48.653,17.780,Aug
1973-08-23,2.342,0.762,Aug
1973-08-24,16.808,35.560,Aug
1973-08-25,3.839,2.540,Aug
1973-08-26,1.273,9.398,Aug
1973-08-27,0.167,0.000,Aug
1973-08-28,0.054,3.810,Aug
1973-08-29,1.248,2.540,Aug
1973-08-30,0.459,7.112,Aug
1973-08-31,9.496,5.842,Aug
1973-09-01,28.087,5.334,Sep
1973-09-02,0.001,0.000,Sep
1973-09-03,0.107,0.254,Sep
1973-09-04,23.224,6.350,Sep
1973-09-05,21.374,13.716,Sep
1973-09-06,9.907,18.288,Sep
1973-09-07,40.082,23.876,Sep
1973-09-08,19.324,0.254,Sep
1973-09-09,10.568,2.032,Sep
1973-09-10,0.259,3.810,Sep
1973-09-11,0.001,0.000,Sep
1973-09-12,0.039,0.000,Sep
1973-09-13,0.000,0.000,Sep
1973-09-14,0.089,0.000,Sep
1973-09-15,0.005,0.000,Sep
1973-09-16,0.020,0.000,Sep
1973-09-17,0.461,0.000,Sep
1973-09-18,0.000,0.000,Sep
1973-09-19,0.000,0.000,Sep
1973-09-20,0.731,0.000,Sep
1973-09-21,14.607,16.002,Sep
1973-09-22,5.042,1.016,Sep
1973-09-23,0.000,0.000,Sep
1973-09-24,7.075,6.604,Sep
1973-09-25,19.174,5.334,Sep
1973-09-26,20.192,18.034,Sep
1973-09-27,14.458,28.194,Sep
1973-09-28,0.623,19.304,Sep
1973-09-29,0.000,0.000,Sep
1973-09-30,10.016,6.350,Sep
1973-10-01,48.612,28.702,Oct
1973-10-02,0.001,1.016,Oct
1973-10-03,0.004,0.000,Oct
1973-10-04,14.429,7.620,Oct
1973-10-05,3.141,1.524,Oct
1973-10-06,3.902,0.254,Oct
1973-10-07,1.980,0.000,Oct
1973-10-08,6.301,2.540,Oct
1973-10-09,34.582,17.272,Oct
1973-10-10,21.767,36.576,Oct
1973-10-11,3.571,1.524,Oct
1973-10-12,2.552,8.382,Oct
1973-10-13,1.258,1.016,Oct
1973-10-14,0.148,0.000,Oct
1973-10-15,1.609,0.000,Oct
1973-10-16,0.883,0.254,Oct
1973-10-17,33.314,11.684,Oct
1973-10-18,19.588,2.794,Oct
1973-10-19,6.879,0.000,Oct
1973-10-20,1.129,0.000,Oct
1973-10-21,0.000,0.000,Oct
1973-10-22,0.000,0.000,Oct
1973-10-23,0.000,0.000,Oct
1973-10-24,1.099,0.000,Oct
1973-10-25,1.893,0.254,Oct
1973-10-26,6.544,0.254,Oct
1973-10-27,10.862,13.716,Oct
1973-10-28,10.250,4.064,Oct
1973-10-29,11.308,7.112,Oct
1973-10-30,0.014,0.000,Oct
1973-10-31,0.013,0.000,Oct
1973-11-01,0.000,0.000,Nov
1973-11-02,0.000,0.000,Nov
1973-11-03,0.000,0.000,Nov
1973-11-04,0.000,0.000,Nov
1973-11-05,0.000,0.000,Nov
1973-11-06,0.143,0.254,Nov
1973-11-07,0.002,0.000,Nov
1973-11-08,0.000,0.000,Nov
1973-11-09,0.000,0.000,Nov
1973-11-10,1.377,8.636,Nov
1973-11-11,16.648,9.906,Nov
1973-11-12,0.002,0.000,Nov
1973-11-13,0.000,0.000,Nov
1973-11-14,0.000,0.000,Nov
1973-11-15,0.000,0.000,Nov
1973-11-16,0.005,0.254,Nov
1973-11-17,0.000,0.254,Nov
1973-11-18,2.835,0.762,Nov
1973-11-19,0.184,0.000,Nov
1973-11-20,0.001,0.000,Nov
1973-11-21,0.053,0.254,Nov
1973-11-22,21.576,9.652,Nov
1973-11-23,1.277,1.524,Nov
1973-11-24,31.949,12.700,Nov
1973-11-25,0.011,0.000,Nov
1973-11-26,0.674,0.000,Nov
1973-11-27,0.050,0.000,Nov
1973-11-28,0.025,0.000,Nov
1973-11-29,0.251,0.254,Nov
1973-11-30,0.261,0.254,Nov
1973-12-01,0.467,0.000,Dec
1973-12-02,0.000,0.254,Dec
1973-12-03,1.416,0.254,Dec
1973-12-04,2.237,2.286,Dec
1973-12-05,12.874,0.254,Dec
1973-12-06,0.032,0.000,Dec
1973-12-07,2.062,0.762,Dec
1973-12-08,6.667,0.254,Dec
1973-12-09,9.769,5.334,Dec
1973-12-10,11.270,0.508,Dec
1973-12-11,0.697,0.000,Dec
1973-12-12,0.002,0.000,Dec
1973-12-13,0.449,3.302,Dec
1973-12-14,0.434,0.254,Dec
1973-12-15,0.667,0.508,Dec
1973-12-16,14.024,1.524,Dec
1973-12-17,10.384,4.064,Dec
1973-12-18,35.004,46.482,Dec
1973-12-19,16.322,44.704,Dec
1973-12-20,1.055,8.128,Dec
1973-12-21,0.620,2.794,Dec
1973-12-22,0.000,0.000,Dec
1973-12-23,17.278,1.778,Dec
1973-12-24,6.908,11.684,Dec
1973-12-25,8.042,5.842,Dec
1973-12-26,7.099,10.160,Dec
1973-12-27,4.754,4.572,Dec
1973-12-28,10.490,12.700,Dec
1973-12-29,8.724,7.112,Dec
1973-12-30,0.004,0.000,Dec
1973-12-31,0.000,0.000,Dec
1974-01-01,0.032,0.000,Jan
1974-01-02,0.000,0.000,Jan
1974-01-03,0.000,0.000,Jan
1974-01-04,0.000,0.000,Jan
1974-01-05,0.000,0.000,Jan
1974-01-06,0.004,0.000,Jan
1974-01-07,0.000,0.000,Jan
1974-01-08,0.005,0.000,Jan
1974-01-09,0.000,0.000,Jan
1974-01-10,0.156,0.000,Jan
1974-01-11,0.009,0.000,Jan
1974-01-12,0.000,0.000,Jan
1974-01-13,0.000,0.000,Jan
