Time,precip_mm_ERA5_12km,JUNEAU AIRPORT,month
2016-02-16,0.005,0.000,Feb
2016-02-17,0.003,0.000,Feb
2016-02-18,0.000,0.000,Feb
2016-02-19,1.233,0.254,Feb
2016-02-20,7.653,4.318,Feb
2016-02-21,8.590,1.778,Feb
2016-02-22,1.677,0.508,Feb
2016-02-23,0.095,0.254,Feb
2016-02-24,4.978,6.096,Feb
2016-02-25,18.554,9.652,Feb
2016-02-26,14.403,6.096,Feb
2016-02-27,0.867,0.254,Feb
2016-02-28,21.002,12.700,Feb
2016-02-29,0.121,0.254,Feb
2016-03-01,0.002,0.000,Mar
2016-03-02,0.000,0.000,Mar
2016-03-03,1.677,0.254,Mar
2016-03-04,0.957,0.254,Mar
2016-03-05,1.944,1.778,Mar
2016-03-06,2.523,0.254,Mar
2016-03-07,0.056,2.794,Mar
2016-03-08,6.056,4.826,Mar
2016-03-09,1.800,0.254,Mar
2016-03-10,0.013,0.254,Mar
2016-03-11,1.552,1.524,Mar
2016-03-12,0.036,0.000,Mar
2016-03-13,0.000,0.000,Mar
2016-03-14,0.414,0.000,Mar
2016-03-15,13.921,10.414,Mar
2016-03-16,1.525,2.032,Mar
2016-03-17,0.162,0.254,Mar
2016-03-18,0.101,0.000,Mar
2016-03-19,0.312,0.254,Mar
2016-03-20,0.036,0.000,Mar
2016-03-21,0.179,0.254,Mar
2016-03-22,0.520,0.254,Mar
2016-03-23,1.220,0.254,Mar
2016-03-24,0.034,2.032,Mar
2016-03-25,1.480,3.048,Mar
2016-03-26,8.907,5.588,Mar
2016-03-27,5.497,2.286,Mar
2016-03-28,15.751,10.668,Mar
2016-03-29,5.851,7.112,Mar
2016-03-30,0.026,0.254,Mar
2016-03-31,0.000,0.000,Mar
2016-04-01,1.574,4.826,Apr
2016-04-02,0.051,0.762,Apr
2016-04-03,0.000,0.000,Apr
2016-04-04,14.401,5.080,Apr
2016-04-05,13.510,9.652,Apr
2016-04-06,3.847,0.508,Apr
2016-04-07,3.847,4.826,Apr
2016-04-08,3.336,3.810,Apr
2016-04-09,0.018,0.000,Apr
2016-04-10,0.330,1.016,Apr
2016-04-11,9.995,5.334,Apr
2016-04-12,3.429,1.270,Apr
2016-04-13,0.213,0.254,Apr
2016-04-14,6.634,2.032,Apr
2016-04-15,9.381,3.302,Apr
2016-04-16,2.822,0.508,Apr
2016-04-17,8.815,22.606,Apr
2016-04-18,8.081,3.810,Apr
2016-04-19,0.770,0.254,Apr
2016-04-20,0.000,0.000,Apr
2016-04-21,0.251,0.254,Apr
2016-04-22,0.857,1.778,Apr
2016-04-23,9.534,19.558,Apr
2016-04-24,4.293,8.382,Apr
2016-04-25,1.011,0.254,Apr
2016-04-26,4.539,2.286,Apr
2016-04-27,1.899,4.318,Apr
2016-04-28,6.036,3.810,Apr
2016-04-29,4.774,11.176,Apr
2016-04-30,4.251,10.160,Apr
2016-05-01,21.367,22.352,May
2016-05-02,29.529,25.400,May
2016-05-03,0.021,0.000,May
2016-05-04,1.883,3.810,May
2016-05-05,18.720,22.606,May
2016-05-06,61.707,39.624,May
2016-05-07,2.435,9.144,May
2016-05-08,0.006,0.254,May
2016-05-09,2.110,1.016,May
2016-05-10,0.012,0.508,May
2016-05-11,0.000,0.000,May
2016-05-12,0.000,0.000,May
2016-05-13,0.000,0.000,May
2016-05-14,0.000,0.000,May
2016-05-15,0.012,0.254,May
2016-05-16,9.096,5.842,May
2016-05-17,10.030,5.842,May
2016-05-18,2.834,1.270,May
2016-05-19,0.000,0.000,May
2016-05-20,0.002,0.000,May
2016-05-21,0.000,0.000,May
2016-05-22,0.423,0.000,May
2016-05-23,0.002,0.254,May
2016-05-24,0.032,0.254,May
2016-05-25,0.008,1.016,May
2016-05-26,0.227,0.254,May
2016-05-27,0.000,0.000,May
2016-05-28,0.000,0.000,May
2016-05-29,1.091,0.508,May
2016-05-30,2.047,4.572,May
2016-05-31,1.007,0.254,May
2016-06-01,6.719,5.842,Jun
2016-06-02,2.391,0.762,Jun
2016-06-03,15.853,21.336,Jun
2016-06-04,33.341,3.302,Jun
2016-06-05,14.822,9.144,Jun
2016-06-06,9.556,1.778,Jun
2016-06-07,0.311,0.762,Jun
2016-06-08,0.008,0.000,Jun
2016-06-09,0.002,0.000,Jun
2016-06-10,0.001,0.000,Jun
2016-06-11,1.875,2.032,Jun
2016-06-12,13.698,8.382,Jun
2016-06-13,3.832,1.270,Jun
2016-06-14,0.000,0.000,Jun
2016-06-15,0.000,0.254,Jun
2016-06-16,0.000,0.254,Jun
2016-06-17,0.892,0.254,Jun
2016-06-18,0.007,0.254,Jun
2016-06-19,0.029,0.000,Jun
2016-06-20,7.823,2.032,Jun
2016-06-21,5.764,1.524,Jun
2016-06-22,0.046,0.254,Jun
2016-06-23,0.002,0.000,Jun
2016-06-24,1.428,5.334,Jun
2016-06-25,3.662,3.302,Jun
2016-06-26,5.920,2.794,Jun
2016-06-27,0.000,0.254,Jun
2016-06-28,0.000,0.000,Jun
2016-06-29,0.013,1.778,Jun
2016-06-30,14.124,16.764,Jun
2016-07-01,7.761,5.588,Jul
2016-07-02,2.922,12.192,Jul
2016-07-03,0.001,0.000,Jul
2016-07-04,0.000,0.000,Jul
2016-07-05,0.000,0.254,Jul
2016-07-06,0.085,0.254,Jul
2016-07-07,0.003,0.000,Jul
2016-07-08,0.065,0.254,Jul
2016-07-09,1.047,0.254,Jul
2016-07-10,0.614,0.254,Jul
2016-07-11,0.023,0.254,Jul
2016-07-12,0.000,0.762,Jul
2016-07-13,0.375,0.762,Jul
2016-07-14,0.130,0.762,Jul
2016-07-15,0.001,0.254,Jul
2016-07-16,0.015,0.000,Jul
2016-07-17,0.000,0.000,Jul
2016-07-18,0.000,0.000,Jul
2016-07-19,2.031,0.000,Jul
2016-07-20,1.182,3.302,Jul
2016-07-21,6.228,6.096,Jul
2016-07-22,22.481,4.064,Jul
2016-07-23,60.873,25.400,Jul
2016-07-24,29.037,3.302,Jul
2016-07-25,1.839,6.604,Jul
2016-07-26,15.282,10.414,Jul
2016-07-27,17.853,21.082,Jul
2016-07-28,5.707,3.810,Jul
2016-07-29,5.489,4.318,Jul
2016-07-30,0.001,0.254,Jul
2016-07-31,0.128,0.254,Jul
2016-08-01,0.001,0.000,Aug
2016-08-02,0.355,0.254,Aug
2016-08-03,12.159,20.066,Aug
2016-08-04,0.000,0.000,Aug
2016-08-05,0.006,0.000,Aug
2016-08-06,0.010,0.000,Aug
2016-08-07,0.735,0.254,Aug
2016-08-08,16.997,15.748,Aug
2016-08-09,7.232,4.826,Aug
2016-08-10,9.303,19.558,Aug
2016-08-11,11.519,6.350,Aug
2016-08-12,0.896,3.302,Aug
2016-08-13,16.575,17.018,Aug
2016-08-14,9.145,5.842,Aug
2016-08-15,7.013,14.224,Aug
2016-08-16,0.026,1.270,Aug
2016-08-17,0.000,0.254,Aug
2016-08-18,13.544,8.890,Aug
2016-08-19,1.010,0.762,Aug
2016-08-20,0.004,0.000,Aug
2016-08-21,0.000,0.000,Aug
2016-08-22,0.535,1.016,Aug
2016-08-23,9.101,10.160,Aug
2016-08-24,4.832,6.858,Aug
2016-08-25,2.883,5.334,Aug
2016-08-26,21.112,5.334,Aug
2016-08-27,0.000,0.000,Aug
2016-08-28,0.000,0.000,Aug
2016-08-29,9.061,4.318,Aug
2016-08-30,0.527,0.762,Aug
2016-08-31,0.000,0.000,Aug
2016-09-01,0.000,0.000,Sep
2016-09-02,0.182,0.000,Sep
2016-09-03,0.000,0.000,Sep
2016-09-04,0.032,0.000,Sep
2016-09-05,1.247,22.860,Sep
2016-09-06,17.760,32.512,Sep
2016-09-07,45.434,1.524,Sep
2016-09-08,3.054,11.176,Sep
2016-09-09,58.666,68.326,Sep
2016-09-10,0.005,2.794,Sep
2016-09-11,0.015,0.000,Sep
2016-09-12,11.738,7.620,Sep
2016-09-13,34.582,10.668,Sep
2016-09-14,20.994,15.494,Sep
2016-09-15,20.386,28.702,Sep
2016-09-16,10.655,1.270,Sep
2016-09-17,13.021,11.430,Sep
2016-09-18,0.453,4.572,Sep
2016-09-19,0.344,0.254,Sep
2016-09-20,0.000,0.000,Sep
2016-09-21,0.000,0.000,Sep
2016-09-22,8.543,34.544,Sep
2016-09-23,0.903,5.842,Sep
2016-09-24,23.778,21.590,Sep
2016-09-25,0.546,1.270,Sep
2016-09-26,4.988,5.334,Sep
2016-09-27,7.091,7.620,Sep
2016-09-28,1.169,0.508,Sep
2016-09-29,0.000,0.000,Sep
2016-09-30,0.000,0.000,Sep
2016-10-01,0.000,0.000,Oct
2016-10-02,0.048,0.000,Oct
2016-10-03,0.061,0.000,Oct
2016-10-04,0.023,0.254,Oct
2016-10-05,0.403,0.000,Oct
2016-10-06,0.000,0.000,Oct
2016-10-07,0.000,0.000,Oct
2016-10-08,0.000,0.000,Oct
2016-10-09,0.000,0.000,Oct
2016-10-10,0.000,0.000,Oct
2016-10-11,0.000,0.000,Oct
2016-10-12,0.000,0.000,Oct
2016-10-13,0.000,0.000,Oct
2016-10-14,0.000,0.000,Oct
2016-10-15,28.590,9.398,Oct
2016-10-16,9.195,25.908,Oct
2016-10-17,4.994,4.064,Oct
2016-10-18,54.670,8.890,Oct
2016-10-19,3.588,3.810,Oct
2016-10-20,1.744,1.524,Oct
2016-10-21,6.507,1.524,Oct
2016-10-22,5.367,7.874,Oct
2016-10-23,0.000,0.508,Oct
2016-10-24,1.257,1.270,Oct
2016-10-25,0.000,0.000,Oct
2016-10-26,0.003,0.762,Oct
2016-10-27,0.204,0.254,Oct
2016-10-28,0.000,0.000,Oct
2016-10-29,0.053,0.254,Oct
2016-10-30,0.000,0.000,Oct
2016-10-31,0.000,0.254,Oct
2016-11-01,1.023,0.762,Nov
2016-11-02,3.767,3.302,Nov
2016-11-03,36.920,15.494,Nov
2016-11-04,5.911,16.002,Nov
2016-11-05,14.542,6.604,Nov
2016-11-06,2.071,1.778,Nov
2016-11-07,13.985,7.112,Nov
2016-11-08,5.638,14.986,Nov
2016-11-09,7.682,7.620,Nov
2016-11-10,18.944,21.590,Nov
2016-11-11,11.365,16.510,Nov
2016-11-12,1.490,0.254,Nov
2016-11-13,10.345,6.858,Nov
2016-11-14,1.829,3.810,Nov
2016-11-15,1.095,0.000,Nov
2016-11-16,0.000,0.000,Nov
2016-11-17,0.000,0.000,Nov
2016-11-18,0.000,0.000,Nov
2016-11-19,0.000,0.000,Nov
2016-11-20,0.000,0.000,Nov
2016-11-21,0.000,0.000,Nov
2016-11-22,0.905,0.762,Nov
2016-11-23,0.924,0.254,Nov
2016-11-24,0.227,2.286,Nov
2016-11-25,0.772,0.254,Nov
2016-11-26,7.858,0.254,Nov
2016-11-27,1.815,2.032,Nov
2016-11-28,6.545,2.286,Nov
2016-11-29,32.792,36.068,Nov
2016-11-30,2.664,0.254,Nov
2016-12-01,12.734,6.096,Dec
2016-12-02,31.769,32.258,Dec
2016-12-03,12.645,27.940,Dec
2016-12-04,0.010,0.254,Dec
2016-12-05,0.000,0.000,Dec
2016-12-06,2.596,5.334,Dec
2016-12-07,19.383,9.906,Dec
2016-12-08,0.000,0.000,Dec
2016-12-09,0.000,0.000,Dec
2016-12-10,0.000,0.000,Dec
2016-12-11,0.000,0.000,Dec
2016-12-12,0.000,0.000,Dec
2016-12-13,0.000,0.254,Dec
2016-12-14,0.009,0.000,Dec
2016-12-15,0.000,0.000,Dec
2016-12-16,0.283,0.762,Dec
2016-12-17,26.833,16.002,Dec
2016-12-18,25.273,14.986,Dec
2016-12-19,15.917,11.176,Dec
2016-12-20,14.248,15.494,Dec
2016-12-21,2.674,8.636,Dec
2016-12-22,0.064,0.254,Dec
2016-12-23,0.000,0.000,Dec
2016-12-24,0.000,0.000,Dec
2016-12-25,0.273,0.508,Dec
2016-12-26,4.491,2.540,Dec
2016-12-27,4.217,5.588,Dec
2016-12-28,11.143,8.890,Dec
2016-12-29,2.810,0.762,Dec
2016-12-30,16.064,4.064,Dec
2016-12-31,3.611,0.000,Dec
2017-01-01,0.000,0.000,Jan
2017-01-02,0.000,0.000,Jan
2017-01-03,0.000,0.000,Jan
2017-01-04,0.000,0.254,Jan
2017-01-05,0.309,0.000,Jan
2017-01-06,0.010,0.000,Jan
2017-01-07,0.000,0.000,Jan
2017-01-08,0.000,0.000,Jan
2017-01-09,0.000,0.000,Jan
2017-01-10,0.000,0.000,Jan
2017-01-11,0.045,0.254,Jan
2017-01-12,3.434,0.762,Jan
2017-01-13,23.646,29.718,Jan
2017-01-14,21.728,19.558,Jan
2017-01-15,8.420,14.986,Jan
2017-01-16,38.661,37.846,Jan
2017-01-17,1.137,0.254,Jan
2017-01-18,4.211,5.080,Jan
2017-01-19,5.051,9.906,Jan
2017-01-20,5.678,0.254,Jan
2017-01-21,0.000,0.000,Jan
2017-01-22,0.456,0.254,Jan
2017-01-23,6.316,3.556,Jan
2017-01-24,17.930,14.986,Jan
2017-01-25,4.321,4.064,Jan
2017-01-26,5.206,3.556,Jan
2017-01-27,3.886,5.842,Jan
2017-01-28,11.470,6.858,Jan
2017-01-29,2.576,2.286,Jan
2017-01-30,0.000,0.000,Jan
2017-01-31,0.000,0.000,Jan
2017-02-01,0.001,0.000,Feb
2017-02-02,0.002,0.000,Feb
2017-02-03,0.000,0.000,Feb
2017-02-04,0.000,0.000,Feb
2017-02-05,0.000,0.000,Feb
2017-02-06,0.000,0.000,Feb
2017-02-07,0.000,0.000,Feb
2017-02-08,0.006,0.254,Feb
2017-02-09,0.016,0.254,Feb
2017-02-10,8.059,1.524,Feb
2017-02-11,46.483,47.244,Feb
2017-02-12,28.359,18.542,Feb
2017-02-13,19.004,15.494,Feb
2017-02-14,15.798,13.970,Feb
2017-02-15,22.943,8.128,Feb
2017-02-16,0.000,0.000,Feb
2017-02-17,0.109,0.508,Feb
2017-02-18,0.000,0.000,Feb
2017-02-19,0.000,0.000,Feb
2017-02-20,0.000,0.000,Feb
2017-02-21,0.012,0.000,Feb
2017-02-22,1.396,0.762,Feb
2017-02-23,0.024,0.254,Feb
2017-02-24,0.001,0.254,Feb
2017-02-25,7.557,3.302,Feb
2017-02-26,0.066,0.000,Feb
2017-02-27,0.000,0.000,Feb
2017-02-28,2.796,0.254,Feb
2017-03-01,2.378,2.032,Mar
2017-03-02,3.365,4.572,Mar
2017-03-03,0.218,0.254,Mar
2017-03-04,0.000,0.000,Mar
2017-03-05,0.000,0.000,Mar
2017-03-06,0.002,0.000,Mar
2017-03-07,0.003,0.000,Mar
2017-03-08,0.010,0.000,Mar
2017-03-09,0.000,0.000,Mar
2017-03-10,0.000,0.000,Mar
2017-03-11,0.000,0.000,Mar
2017-03-12,5.650,13.970,Mar
2017-03-13,9.436,12.192,Mar
2017-03-14,13.264,9.906,Mar
2017-03-15,2.928,2.794,Mar
2017-03-16,1.725,4.826,Mar
2017-03-17,0.029,0.000,Mar
2017-03-18,0.062,0.254,Mar
2017-03-19,0.009,1.016,Mar
2017-03-20,4.503,2.794,Mar
2017-03-21,0.004,0.000,Mar
2017-03-22,0.032,0.000,Mar
2017-03-23,6.288,3.556,Mar
2017-03-24,0.347,0.254,Mar
2017-03-25,1.726,7.366,Mar
2017-03-26,0.009,0.254,Mar
2017-03-27,10.534,5.080,Mar
2017-03-28,3.994,0.762,Mar
2017-03-29,7.405,9.144,Mar
2017-03-30,7.033,6.858,Mar
2017-03-31,20.843,25.654,Mar
2017-04-01,11.553,3.556,Apr
2017-04-02,0.437,2.032,Apr
2017-04-03,4.033,1.016,Apr
2017-04-04,0.633,0.254,Apr
2017-04-05,5.953,3.302,Apr
2017-04-06,0.918,0.254,Apr
2017-04-07,0.000,0.000,Apr
2017-04-08,5.160,2.794,Apr
2017-04-09,4.504,0.254,Apr
2017-04-10,0.038,0.000,Apr
2017-04-11,0.002,0.000,Apr
2017-04-12,0.000,0.000,Apr
2017-04-13,0.000,0.000,Apr
2017-04-14,0.000,0.000,Apr
2017-04-15,0.003,0.254,Apr
2017-04-16,0.000,0.254,Apr
2017-04-17,0.000,0.000,Apr
2017-04-18,0.027,0.000,Apr
2017-04-19,3.828,1.270,Apr
2017-04-20,8.171,2.032,Apr
2017-04-21,3.949,0.254,Apr
2017-04-22,0.000,0.000,Apr
2017-04-23,0.000,0.000,Apr
2017-04-24,1.791,1.016,Apr
2017-04-25,0.000,0.254,Apr
2017-04-26,0.031,0.254,Apr
2017-04-27,16.592,18.796,Apr
2017-04-28,13.039,7.112,Apr
2017-04-29,0.010,0.254,Apr
2017-04-30,5.196,5.842,Apr
2017-05-01,5.661,1.524,May
2017-05-02,2.438,3.810,May
2017-05-03,3.900,6.096,May
2017-05-04,0.103,0.000,May
2017-05-05,0.286,0.254,May
2017-05-06,0.128,0.000,May
2017-05-07,0.997,4.064,May
2017-05-08,10.332,16.510,May
2017-05-09,0.148,2.540,May
2017-05-10,0.000,0.000,May
2017-05-11,0.689,0.000,May
2017-05-12,1.684,1.524,May
2017-05-13,0.284,5.334,May
2017-05-14,2.636,3.556,May
2017-05-15,0.000,0.000,May
2017-05-16,0.000,0.000,May
2017-05-17,0.005,0.000,May
2017-05-18,1.917,5.080,May
2017-05-19,1.103,9.652,May
2017-05-20,25.783,21.844,May
2017-05-21,39.490,38.862,May
2017-05-22,5.648,4.318,May
2017-05-23,1.730,1.270,May
2017-05-24,0.003,0.254,May
2017-05-25,0.591,0.254,May
2017-05-26,0.000,0.254,May
2017-05-27,0.000,0.000,May
2017-05-28,0.000,0.000,May
2017-05-29,0.003,0.000,May
2017-05-30,0.027,0.254,May
2017-05-31,3.746,5.588,May
2017-06-01,3.841,0.254,Jun
2017-06-02,7.255,0.254,Jun
2017-06-03,1.292,0.000,Jun
2017-06-04,2.544,0.508,Jun
2017-06-05,3.851,1.524,Jun
2017-06-06,0.712,0.254,Jun
2017-06-07,2.768,0.254,Jun
2017-06-08,0.067,0.000,Jun
2017-06-09,0.994,0.508,Jun
2017-06-10,0.379,0.254,Jun
2017-06-11,0.348,1.524,Jun
2017-06-12,2.722,3.048,Jun
2017-06-13,0.284,0.508,Jun
2017-06-14,6.797,1.524,Jun
2017-06-15,2.051,5.588,Jun
2017-06-16,3.908,9.906,Jun
2017-06-17,6.309,12.700,Jun
2017-06-18,0.000,0.000,Jun
2017-06-19,3.406,5.842,Jun
2017-06-20,0.171,16.002,Jun
2017-06-21,0.231,2.032,Jun
2017-06-22,0.308,2.286,Jun
2017-06-23,0.000,0.254,Jun
2017-06-24,5.128,10.922,Jun
2017-06-25,2.589,3.302,Jun
2017-06-26,0.191,4.318,Jun
2017-06-27,0.075,0.254,Jun
2017-06-28,0.031,0.000,Jun
2017-06-29,2.383,8.636,Jun
2017-06-30,4.625,6.350,Jun
2017-07-01,10.947,17.272,Jul
2017-07-02,8.008,25.654,Jul
2017-07-03,6.336,6.858,Jul
2017-07-04,7.605,3.556,Jul
2017-07-05,0.001,0.000,Jul
2017-07-06,0.000,0.000,Jul
2017-07-07,0.428,0.508,Jul
2017-07-08,7.762,1.524,Jul
2017-07-09,23.377,21.590,Jul
2017-07-10,3.042,4.064,Jul
2017-07-11,8.140,2.286,Jul
2017-07-12,16.188,5.080,Jul
2017-07-13,22.772,17.526,Jul
2017-07-14,3.117,19.812,Jul
2017-07-15,0.008,2.794,Jul
2017-07-16,31.358,8.128,Jul
2017-07-17,0.055,0.254,Jul
2017-07-18,0.006,0.254,Jul
2017-07-19,0.015,0.254,Jul
2017-07-20,0.346,0.000,Jul
2017-07-21,0.052,0.254,Jul
2017-07-22,11.063,15.748,Jul
2017-07-23,1.176,1.270,Jul
2017-07-24,0.080,1.270,Jul
2017-07-25,0.098,0.254,Jul
2017-07-26,3.362,13.462,Jul
2017-07-27,3.165,8.382,Jul
2017-07-28,0.043,0.254,Jul
2017-07-29,15.881,2.032,Jul
2017-07-30,2.489,0.254,Jul
2017-07-31,0.041,0.000,Jul
2017-08-01,0.114,0.000,Aug
2017-08-02,0.001,0.254,Aug
2017-08-03,0.006,0.254,Aug
2017-08-04,0.172,0.000,Aug
2017-08-05,0.000,0.000,Aug
2017-08-06,0.000,0.000,Aug
2017-08-07,0.446,0.000,Aug
2017-08-08,0.000,0.000,Aug
2017-08-09,0.000,0.000,Aug
2017-08-10,0.131,0.000,Aug
2017-08-11,0.066,0.254,Aug
2017-08-12,5.168,0.762,Aug
2017-08-13,21.521,7.620,Aug
2017-08-14,19.894,12.446,Aug
2017-08-15,5.896,9.144,Aug
2017-08-16,8.370,18.542,Aug
2017-08-17,21.691,30.480,Aug
2017-08-18,12.607,16.002,Aug
2017-08-19,9.415,2.286,Aug
2017-08-20,2.949,10.922,Aug
2017-08-21,9.089,7.620,Aug
2017-08-22,47.183,24.638,Aug
2017-08-23,5.396,0.254,Aug
2017-08-24,2.150,4.064,Aug
2017-08-25,10.872,15.748,Aug
2017-08-26,4.355,9.652,Aug
2017-08-27,2.855,2.540,Aug
2017-08-28,0.235,4.064,Aug
2017-08-29,0.000,0.254,Aug
2017-08-30,11.945,7.874,Aug
2017-08-31,22.415,30.226,Aug
2017-09-01,6.803,20.574,Sep
2017-09-02,0.006,0.254,Sep
2017-09-03,1.822,2.286,Sep
2017-09-04,52.293,16.510,Sep
2017-09-05,0.000,0.000,Sep
2017-09-06,10.788,14.224,Sep
2017-09-07,7.060,9.144,Sep
2017-09-08,18.072,17.272,Sep
2017-09-09,21.427,28.194,Sep
2017-09-10,6.688,4.318,Sep
2017-09-11,0.161,1.524,Sep
2017-09-12,0.016,0.000,Sep
2017-09-13,0.000,0.000,Sep
2017-09-14,0.006,0.254,Sep
2017-09-15,0.814,0.254,Sep
2017-09-16,1.528,3.556,Sep
2017-09-17,4.904,6.350,Sep
2017-09-18,1.575,2.032,Sep
2017-09-19,0.045,1.016,Sep
2017-09-20,0.000,0.254,Sep
2017-09-21,3.699,7.112,Sep
2017-09-22,1.608,4.064,Sep
2017-09-23,4.567,8.128,Sep
2017-09-24,4.854,6.604,Sep
2017-09-25,0.013,0.254,Sep
2017-09-26,23.011,26.162,Sep
2017-09-27,51.640,25.908,Sep
2017-09-28,4.949,5.334,Sep
2017-09-29,0.070,0.254,Sep
2017-09-30,0.004,0.000,Sep
2017-10-01,0.000,0.000,Oct
2017-10-02,2.712,3.556,Oct
2017-10-03,8.928,28.448,Oct
2017-10-04,0.481,4.572,Oct
2017-10-05,14.345,16.510,Oct
2017-10-06,11.063,3.048,Oct
2017-10-07,2.976,0.254,Oct
2017-10-08,15.487,15.240,Oct
2017-10-09,0.322,0.508,Oct
2017-10-10,0.002,0.000,Oct
2017-10-11,0.009,0.254,Oct
2017-10-12,0.000,0.000,Oct
2017-10-13,2.425,4.826,Oct
2017-10-14,4.490,7.620,Oct
2017-10-15,15.374,8.636,Oct
2017-10-16,5.372,5.588,Oct
2017-10-17,3.718,6.350,Oct
2017-10-18,4.874,0.254,Oct
2017-10-19,0.955,7.620,Oct
2017-10-20,5.869,11.684,Oct
2017-10-21,4.861,0.254,Oct
2017-10-22,3.957,3.302,Oct
2017-10-23,17.085,16.764,Oct
2017-10-24,3.541,0.254,Oct
2017-10-25,1.992,1.778,Oct
2017-10-26,28.182,34.544,Oct
2017-10-27,84.420,51.054,Oct
2017-10-28,0.182,0.000,Oct
2017-10-29,0.000,0.254,Oct
2017-10-30,7.804,4.572,Oct
2017-10-31,3.737,0.254,Oct
2017-11-01,0.000,0.000,Nov
2017-11-02,0.000,0.000,Nov
2017-11-03,0.578,0.000,Nov
2017-11-04,0.000,0.000,Nov
2017-11-05,0.002,0.000,Nov
2017-11-06,0.080,0.000,Nov
2017-11-07,0.022,0.000,Nov
2017-11-08,0.000,0.000,Nov
2017-11-09,0.000,0.000,Nov
2017-11-10,4.360,10.414,Nov
2017-11-11,1.397,0.254,Nov
2017-11-12,1.699,0.762,Nov
2017-11-13,2.461,0.254,Nov
2017-11-14,0.000,0.000,Nov
2017-11-15,0.000,0.000,Nov
2017-11-16,0.100,0.254,Nov
2017-11-17,15.324,9.906,Nov
2017-11-18,0.966,0.508,Nov
2017-11-19,0.705,0.000,Nov
2017-11-20,0.319,0.254,Nov
2017-11-21,1.835,3.302,Nov
2017-11-22,0.252,0.254,Nov
2017-11-23,4.017,5.588,Nov
2017-11-24,9.726,4.572,Nov
2017-11-25,2.445,0.254,Nov
2017-11-26,0.000,0.508,Nov
2017-11-27,4.503,3.810,Nov
2017-11-28,0.072,1.778,Nov
2017-11-29,12.220,10.160,Nov
2017-11-30,20.766,7.620,Nov
2017-12-01,0.427,0.254,Dec
2017-12-02,2.057,1.778,Dec
2017-12-03,7.835,5.080,Dec
2017-12-04,8.130,8.128,Dec
2017-12-05,9.275,1.270,Dec
2017-12-06,0.143,0.254,Dec
2017-12-07,0.065,0.000,Dec
2017-12-08,27.930,28.956,Dec
2017-12-09,23.345,18.288,Dec
2017-12-10,4.224,8.128,Dec
2017-12-11,45.687,42.926,Dec
2017-12-12,19.266,4.318,Dec
2017-12-13,25.083,36.576,Dec
2017-12-14,9.808,17.272,Dec
2017-12-15,5.852,3.048,Dec
2017-12-16,14.577,22.860,Dec
2017-12-17,1.153,1.778,Dec
2017-12-18,0.076,0.000,Dec
2017-12-19,0.000,0.000,Dec
2017-12-20,1.987,2.032,Dec
2017-12-21,0.000,0.000,Dec
2017-12-22,0.000,0.000,Dec
2017-12-23,0.000,0.000,Dec
2017-12-24,0.000,0.000,Dec
2017-12-25,0.040,0.000,Dec
2017-12-26,0.004,0.000,Dec
2017-12-27,0.000,0.000,Dec
2017-12-28,0.000,0.000,Dec
2017-12-29,0.000,0.000,Dec
2017-12-30,0.000,0.000,Dec
2017-12-31,0.682,2.540,Dec
2018-01-01,23.651,12.954,Jan
2018-01-02,25.865,32.766,Jan
2018-01-03,25.994,13.970,Jan
2018-01-04,25.410,33.020,Jan
2018-01-05,16.583,7.112,Jan
2018-01-06,18.655,12.192,Jan
2018-01-07,3.412,0.254,Jan
2018-01-08,0.001,0.000,Jan
2018-01-09,0.040,0.254,Jan
2018-01-10,0.000,0.254,Jan
2018-01-11,0.004,0.254,Jan
2018-01-12,3.284,7.874,Jan
2018-01-13,10.953,11.430,Jan
2018-01-14,1.930,0.762,Jan
2018-01-15,4.189,0.762,Jan
2018-01-16,13.616,4.826,Jan
2018-01-17,3.519,0.254,Jan
2018-01-18,0.000,0.000,Jan
2018-01-19,0.243,1.524,Jan
2018-01-20,0.122,0.000,Jan
2018-01-21,0.457,0.254,Jan
2018-01-22,3.868,2.540,Jan
2018-01-23,2.519,0.254,Jan
2018-01-24,2.789,2.032,Jan
2018-01-25,0.001,0.000,Jan
2018-01-26,0.005,0.000,Jan
2018-01-27,0.016,0.000,Jan
2018-01-28,2.925,0.508,Jan
2018-01-29,3.493,0.508,Jan
2018-01-30,0.010,0.000,Jan
2018-01-31,0.108,0.000,Jan
2018-02-01,0.159,0.000,Feb
2018-02-02,0.050,0.254,Feb
2018-02-03,0.000,0.000,Feb
2018-02-04,0.000,0.000,Feb
2018-02-05,0.000,0.000,Feb
2018-02-06,0.599,1.778,Feb
2018-02-07,0.001,1.270,Feb
2018-02-08,0.000,0.000,Feb
2018-02-09,0.000,0.000,Feb
2018-02-10,0.000,0.000,Feb
2018-02-11,0.000,0.000,Feb
2018-02-12,26.159,13.208,Feb
2018-02-13,7.999,5.080,Feb
2018-02-14,0.000,0.000,Feb
2018-02-15,10.313,4.318,Feb
2018-02-16,0.003,0.000,Feb
2018-02-17,0.000,0.000,Feb
2018-02-18,0.000,0.000,Feb
2018-02-19,0.010,0.000,Feb
2018-02-20,0.023,0.254,Feb
2018-02-21,0.000,0.254,Feb
2018-02-22,7.885,8.128,Feb
2018-02-23,18.662,6.350,Feb
2018-02-24,6.483,8.382,Feb
2018-02-25,1.237,0.508,Feb
